code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300180,华峰超纤,化纤,上海,128.18,13.41,17.04,82.2,19.52,29.07,22.52,1.32,0.027999999999999997,3.09,2.3,20110222,11.95,0.7,-26.44,-0.32,25.44,4.33,12280.0
300468,四方精创,软件服务,深圳,145.82,2.81,2.83,11.9,7.21,3.04,4.41,1.56,0.09,3.92,6.69,20150527,3.64,1.28,18.85,-19.5,43.01,10.1,40621.0
600076,康欣新材,其他建材,山东,0.0,10.34,10.34,71.49,41.95,10.65,5.15,0.5,-0.051,3.93,0.9,19970526,24.09,2.33,-57.51,-120.47,17.53,-11.83,47202.0
002782,可立克,电气设备,深圳,20.79,4.26,4.26,12.27,6.82,1.85,0.59,0.14,0.341,2.15,6.6,20151222,3.88,0.91,12.45,342.02,20.91,27.76,40105.0
300603,立昂技术,通信设备,新疆,156.57,2.28,4.22,37.65,17.84,1.69,18.47,4.38,0.059000000000000004,5.68,3.24,20170126,2.94,0.7,36.21,-46.27,21.4,3.32,31929.0
300559,佳发教育,软件服务,四川,35.87,2.96,4.0,13.02,10.31,1.37,0.18,0.04,0.29600000000000004,2.55,8.34,20161101,5.42,1.36,4.4,23.55,54.5,38.81,14549.0
002550,千红制药,生物制药,江苏,49.62,9.11,12.8,27.7,19.54,5.45,0.22,0.02,0.05,1.78,2.78,20110218,8.91,0.7,-22.32,-63.56,45.54,9.73,54620.0
603214,爱婴室,百货,上海,55.97,0.78,1.43,17.49,13.98,0.77,4.32,3.02,0.32,7.12,4.86,20180330,4.55,3.19,-7.07,-29.18,30.15,4.03,9666.0
002822,中装建设,装修装饰,深圳,33.47,6.29,7.08,59.11,51.99,1.56,11.27,1.59,0.13699999999999998,4.35,2.1,20161129,10.88,1.54,-11.71,-14.95,17.53,4.86,30192.0
002384,东山精密,元器件,江苏,45.81,12.63,17.1,325.16,173.2,105.13,53.57,3.13,0.32,5.59,4.9,20100409,26.0,1.52,13.64,27.09,16.31,4.51,91499.0
000968,蓝焰控股,煤炭开采,山西,19.69,9.67,9.68,87.98,36.69,32.03,9.76,1.01,0.214,4.66,1.81,20000622,21.54,2.23,-28.17,-37.91,26.56,29.24,26266.0
000567,海德股份,多元金融,海南,46.62,2.18,6.41,59.84,49.03,0.06,33.53,5.23,0.121,6.72,1.67,19940525,2.88,0.45,-14.66,-24.66,0.0,48.98,38479.0
688335,复洁环保,环境保护,上海,84.76,0.17,0.73,4.14,3.74,0.09,0.83,1.15,0.377,14.32,4.46,20200817,1.29,1.78,0.0,0.0,37.34,18.04,16733.0
300451,创业慧康,软件服务,浙江,103.63,9.18,11.89,36.1,16.59,2.85,6.35,0.53,0.078,2.38,6.78,20150514,9.0,0.76,15.53,-25.98,51.03,13.06,29961.0
603031,安德利,百货,安徽,199.28,1.12,1.12,17.18,5.38,7.76,2.13,1.9,0.079,5.61,5.62,20160822,2.94,2.63,-8.52,-22.37,23.51,1.04,5454.0
600229,城市传媒,出版业,山东,13.46,7.02,7.02,42.53,23.78,4.35,4.42,0.63,0.287,4.25,1.81,20000309,17.63,2.51,-7.57,-8.95,37.68,19.53,40143.0
002938,鹏鼎控股,元器件,深圳,70.38,4.8,23.11,277.49,146.82,88.31,122.7,5.31,0.342,8.45,5.71,20180918,45.09,1.95,8.31,29.92,20.96,7.83,42041.0
300260,新莱应材,机械基件,江苏,63.65,1.45,2.2,23.27,15.35,4.64,4.49,2.04,0.154,4.39,4.45,20110906,2.5,1.14,-5.72,10.44,28.0,5.56,17651.0
603058,永吉股份,广告包装,贵州,25.98,2.25,4.19,13.27,7.51,2.88,1.11,0.26,0.188,2.58,3.78,20161223,4.39,1.05,7.24,108.89,37.39,39.6,15116.0
603619,中曼石油,石油开采,上海,0.0,1.43,4.0,53.46,21.73,19.41,10.14,2.53,-0.311,5.58,2.25,20171117,7.5,1.88,-6.62,-556.56,10.19,-14.05,26227.0
300607,拓斯达,专用机械,广东,16.65,1.66,2.66,35.6,30.53,2.07,8.81,3.32,2.39,7.63,6.57,20170209,8.44,3.18,106.98,366.04,54.78,26.66,19382.0
600559,老白干酒,白酒,河北,50.6,8.77,8.97,57.73,30.01,8.83,12.81,1.43,0.131,3.65,3.63,20021029,9.49,1.06,-23.79,-39.55,63.85,7.86,105807.0
688021,奥福环保,环境保护,山东,59.0,0.2,0.77,10.98,7.87,2.09,6.13,7.93,0.555,11.11,5.89,20191106,1.52,1.96,14.5,24.98,53.63,28.59,3426.0
300649,杭州园林,建筑工程,浙江,44.58,0.87,1.28,9.8,7.62,1.87,0.67,0.52,0.218,3.32,5.87,20170505,1.96,1.53,-22.24,-12.95,24.32,9.82,10770.0
000531,穗恒运Ａ,火力发电,广东,5.8,6.85,6.85,116.7,35.74,28.32,11.31,1.65,0.8959999999999999,7.15,1.45,19940106,26.72,3.9,15.59,137.44,27.45,37.58,28493.0
601636,旗滨集团,玻璃,湖南,22.06,26.83,26.86,138.72,32.85,85.44,19.86,0.74,0.188,2.99,2.78,20110812,29.63,1.1,-6.78,-2.36,29.54,13.35,77047.0
002505,大康农业,农业综合,湖南,213.88,54.85,63.74,135.44,69.23,25.42,9.58,0.15,0.006,0.93,2.97,20101118,-6.73,-0.11,-9.1,27.48,7.4,0.67,184488.0
600235,民丰特纸,造纸,浙江,38.18,3.51,3.51,21.66,9.93,9.9,8.3,2.36,0.07200000000000001,3.76,1.47,20000615,0.7,0.2,-9.89,1163.72,20.96,3.98,30457.0
603822,嘉澳环保,环境保护,浙江,46.76,0.73,0.73,17.34,7.93,3.43,2.27,3.1,0.295,10.11,2.73,20160428,3.99,5.44,15.11,-31.71,13.12,3.74,9299.0
002113,*ST天润,互联网,湖南,31.23,9.41,15.11,20.55,6.83,0.59,12.49,0.83,0.022000000000000002,0.12,11.42,20070208,-26.54,-1.76,-0.31,-44.55,27.58,11.8,56853.0
688029,南微医学,医疗保健,江苏,130.5,0.42,1.33,28.94,23.9,2.4,18.25,13.69,0.8540000000000001,18.43,12.09,20190722,4.42,3.32,-7.64,-24.19,65.1,19.96,6985.0
000088,盐 田 港,港口,深圳,50.67,22.49,22.49,112.08,8.94,31.69,8.11,0.36,0.08,3.72,1.85,19970728,34.91,1.55,-19.4,3.86,25.63,66.36,60762.0
603103,横店影视,影视音像,浙江,0.0,0.74,6.34,30.43,13.22,8.49,5.74,0.9,-0.483,3.11,7.28,20171012,6.18,0.97,-92.92,-276.9,-360.0,-312.33,19428.0
000961,中南建设,建筑工程,江苏,8.85,37.68,37.8,3229.03,2783.48,31.78,30.76,0.81,0.542,6.04,1.59,20000301,140.17,3.71,27.32,56.2,17.28,6.9,37700.0
600322,天房发展,区域地产,天津,351.27,11.06,11.06,258.79,235.11,0.82,22.05,1.99,0.004,4.21,0.65,20010910,10.46,0.95,-60.8,-98.21,21.05,0.36,66904.0
300768,迪普科技,软件服务,浙江,102.02,1.39,4.0,21.23,19.75,0.19,6.83,1.71,0.214,4.34,10.07,20190412,5.9,1.47,-7.97,-7.53,68.73,27.05,14753.0
002685,华东重机,工程机械,江苏,53.16,7.94,10.08,72.53,42.03,4.82,30.24,3.0,0.057999999999999996,4.91,1.25,20120612,8.55,0.85,-13.78,-44.43,4.03,1.19,35800.0
300803,指南针,软件服务,北京,129.02,0.57,4.05,16.02,12.44,3.38,2.55,0.63,0.201,2.75,18.86,20191118,3.96,0.98,7.34,-16.46,87.75,20.82,29967.0
603527,众源新材,铜,安徽,38.35,1.51,2.44,13.09,9.51,2.74,2.98,1.22,0.124,3.76,2.54,20170907,3.18,1.3,-0.95,-31.75,4.43,1.96,13229.0
002225,濮耐股份,其他建材,河南,14.69,8.36,10.34,61.32,41.4,7.1,9.08,0.88,0.162,2.73,1.74,20080425,8.75,0.85,-2.78,26.91,28.44,8.07,35181.0
002543,万和电气,家用电器,广东,11.53,6.31,7.44,71.51,38.63,10.9,9.4,1.26,0.382,5.07,1.74,20110128,18.32,2.46,-17.69,-13.78,30.04,9.73,16804.0
601326,秦港股份,港口,河北,13.15,47.58,55.87,254.76,39.93,138.65,52.08,0.93,0.10300000000000001,2.64,1.03,20170816,22.65,0.41,-11.66,4.85,40.49,19.22,79899.0
600070,浙江富润,互联网,浙江,12.44,5.22,5.22,51.34,32.75,4.47,11.1,2.13,0.53,5.96,2.16,19970604,14.18,2.72,-11.66,-2.49,15.49,20.78,27089.0
300358,楚天科技,医疗保健,湖南,304.78,4.57,4.68,44.79,26.29,8.53,10.91,2.33,0.02,5.08,2.4,20140121,7.35,1.57,-9.14,-62.82,33.56,1.13,27472.0
002356,*ST赫美,其他商业,深圳,0.0,5.27,5.28,17.47,14.11,1.16,7.94,1.5,-0.174,-3.49,-0.39,20100209,-31.96,-6.05,-61.73,68.7,36.5,-48.45,23703.0
600546,山煤国际,煤炭开采,山西,27.02,19.82,19.82,413.25,128.87,152.16,33.52,1.69,0.225,3.55,3.42,20030731,11.29,0.57,-9.17,-12.0,19.46,2.47,39957.0
688300,联瑞新材,矿物制品,江苏,56.94,0.21,0.86,9.94,7.7,1.82,6.2,7.21,0.49700000000000005,10.42,5.44,20191115,1.67,1.94,17.47,21.52,42.82,25.04,4798.0
600105,永鼎股份,通信设备,江苏,0.0,12.38,12.38,63.16,31.23,6.43,5.03,0.41,-0.13,1.87,3.24,19970929,2.83,0.23,-33.75,-692.84,1.29,-12.95,70659.0
600126,杭钢股份,普钢,浙江,31.8,33.77,33.77,286.55,136.76,86.09,101.22,3.0,0.11599999999999999,5.73,1.29,19980311,52.18,1.55,6.15,-44.68,4.65,2.96,33469.0
603236,移远通信,通信设备,上海,157.86,0.71,1.07,39.89,34.47,2.12,11.6,10.84,0.6509999999999999,16.3,12.61,20190716,4.42,4.13,46.22,-10.94,20.35,2.79,15526.0
000582,北部湾港,港口,广西,16.69,12.67,16.35,186.88,30.22,117.92,36.28,2.22,0.32,5.95,1.8,19951102,41.68,2.55,9.35,10.52,41.25,21.6,23688.0
002695,煌上煌,食品,江西,51.13,4.61,5.13,29.17,20.18,6.19,7.79,1.52,0.307,4.47,7.02,20120905,9.39,1.83,16.77,12.25,35.62,11.55,28574.0
002715,登云股份,汽车配件,广东,685.32,0.87,0.92,7.02,3.65,2.8,2.55,2.77,0.021,5.39,5.43,20140219,1.26,1.37,-0.86,443.83,25.16,1.18,6008.0
300579,数字认证,软件服务,北京,0.0,1.74,1.8,12.35,10.76,0.25,1.48,0.82,-0.07400000000000001,3.55,16.83,20161223,2.71,1.51,-21.93,-149.69,64.57,-6.64,19759.0
300009,安科生物,生物制药,安徽,72.53,9.64,13.65,31.97,13.86,4.79,4.34,0.32,0.11900000000000001,1.93,8.95,20091030,6.85,0.5,-6.69,10.3,80.54,22.8,74477.0
000620,新华联,全国地产,北京,0.0,18.96,18.97,518.23,300.11,118.03,20.18,1.06,-0.298,3.88,1.02,19961029,44.76,2.36,-47.27,-632.53,14.29,-32.76,40026.0
600785,新华百货,百货,宁夏,36.41,2.26,2.26,57.8,19.36,20.25,3.11,1.38,0.226,10.53,1.56,19970108,16.33,7.24,-3.76,-69.21,21.16,1.34,9159.0
600436,片仔癀,中成药,福建,86.54,6.03,6.03,90.29,74.96,2.34,10.84,1.8,1.433,11.58,21.42,20030616,43.71,7.24,12.16,15.84,46.31,26.64,72440.0
000729,燕京啤酒,啤酒,北京,41.25,25.09,28.19,198.97,92.46,90.74,45.97,1.63,0.096,4.75,1.66,19970716,39.23,1.39,-13.88,-47.46,41.47,4.84,73052.0
300331,苏大维格,元器件,江苏,287.89,1.65,2.26,27.5,14.23,5.04,9.37,4.14,0.06,6.66,5.22,20120628,3.02,1.34,5.86,-60.61,26.07,2.39,14577.0
600055,万东医疗,医疗保健,北京,38.74,5.41,5.41,27.67,16.4,1.7,8.83,1.63,0.195,4.01,3.76,19970519,6.5,1.2,33.03,137.25,55.99,20.91,34357.0
603198,迎驾贡酒,白酒,安徽,28.28,8.0,8.0,63.16,43.12,14.07,13.03,1.63,0.41600000000000004,5.65,4.17,20150528,20.18,2.52,-27.32,-25.14,66.89,24.34,43676.0
600360,华微电子,半导体,吉林,219.96,9.6,9.6,55.47,33.32,8.18,11.65,1.21,0.019,3.22,2.64,20010316,8.67,0.9,10.79,-48.63,17.74,2.31,135535.0
002205,国统股份,其他建材,新疆,0.0,1.86,1.86,35.1,9.44,5.19,4.53,2.43,-0.23,4.41,2.22,20080123,1.51,0.81,-24.16,-848.16,25.33,-16.76,26823.0
300378,鼎捷软件,软件服务,上海,0.0,2.65,2.65,21.51,11.0,7.97,6.41,2.42,-0.055999999999999994,5.19,5.9,20140127,4.23,1.59,-8.35,-136.66,82.37,-2.45,22000.0
300429,强力新材,化工原料,江苏,75.69,3.16,5.15,21.93,9.16,3.63,4.99,0.97,0.11199999999999999,3.3,5.12,20150324,6.58,1.28,-13.2,-34.15,37.13,15.45,54839.0
002820,桂发祥,食品,天津,0.0,2.03,2.05,10.82,7.4,1.44,4.85,2.37,-0.024,5.04,2.45,20161118,3.37,1.64,-43.45,-110.79,45.1,-3.32,18766.0
600363,联创光电,元器件,江西,43.51,4.43,4.43,59.25,34.13,5.46,6.33,1.43,0.28300000000000003,6.19,3.98,20010329,14.77,3.33,-8.83,30.28,11.78,6.65,33854.0
300541,先进数通,软件服务,北京,41.03,1.86,2.35,16.51,13.59,0.71,2.67,1.13,0.268,3.85,5.73,20160913,3.71,1.58,13.62,170.62,10.65,6.87,24765.0
300573,兴齐眼药,化学制药,辽宁,388.76,0.61,0.82,8.54,2.68,4.45,2.58,3.13,0.18600000000000003,7.06,20.47,20161208,2.19,2.65,-5.79,167.47,69.96,6.47,5864.0
002648,卫星石化,化工原料,浙江,21.72,10.64,10.66,230.65,66.46,39.65,41.67,3.91,0.445,8.96,2.16,20111228,39.25,3.68,-7.52,-14.79,22.86,9.94,29180.0
688198,佰仁医疗,医疗保健,北京,137.59,0.2,0.96,8.22,7.7,0.38,5.8,6.04,0.34600000000000003,8.12,11.71,20191209,0.94,0.97,-3.25,2.96,89.0,49.62,5135.0
300501,海顺新材,广告包装,上海,39.47,0.85,1.57,12.21,4.97,3.2,2.62,1.68,0.301,4.77,4.98,20160204,3.13,2.0,7.24,45.45,33.66,14.44,9798.0
601117,中国化学,建筑工程,北京,9.85,49.33,49.33,1174.18,901.75,89.9,56.47,1.14,0.293,6.62,0.87,20100107,214.03,4.34,-5.17,-9.81,11.88,3.96,101130.0
600239,云南城投,区域地产,云南,0.0,16.06,16.06,827.74,540.34,24.83,13.88,0.86,-0.49,0.9,4.29,19991202,-19.29,-1.2,50.23,2.83,36.81,-26.93,48090.0
002835,同为股份,元器件,深圳,63.84,1.17,2.2,9.44,6.32,2.77,1.98,0.9,0.13,3.22,5.37,20161228,2.71,1.24,5.98,161.49,38.38,10.35,16467.0
300598,诚迈科技,软件服务,江苏,0.0,1.05,1.05,9.16,5.37,1.08,2.02,1.92,-0.28,6.24,22.76,20170120,3.03,2.88,27.64,-3537.74,21.39,-7.82,25839.0
603221,爱丽家居,家居用品,江苏,41.68,0.6,2.4,16.99,12.12,3.5,6.97,2.9,0.21,5.9,2.59,20200323,4.33,1.8,0.0,0.0,20.67,8.36,26573.0
603881,数据港,电信运营,上海,146.02,2.11,2.11,42.56,5.76,20.87,3.67,1.74,0.287,5.45,15.4,20170208,5.45,2.59,1.43,-12.47,38.26,15.37,28335.0
688027,国盾量子,通信设备,安徽,0.0,0.16,0.8,11.89,7.91,1.12,6.24,7.8,-0.22,20.35,12.33,20200709,2.71,3.39,0.0,0.0,61.91,-83.09,17761.0
001979,招商蛇口,全国地产,深圳,71.29,79.22,79.22,6679.17,5221.17,45.88,139.26,1.76,0.05,8.86,1.85,20151230,472.43,5.96,45.74,-81.35,23.85,3.76,64932.0
002697,红旗连锁,超市连锁,四川,23.03,10.78,13.6,56.68,34.76,10.98,0.44,0.03,0.192,2.35,3.76,20120905,15.75,1.16,17.98,10.24,30.19,5.78,61811.0
300130,新国都,IT设备,深圳,30.73,3.54,4.89,34.58,23.5,0.52,10.62,2.17,0.256,5.04,3.12,20101019,8.86,1.81,-12.92,-11.49,26.23,10.46,31960.0
300673,佩蒂股份,饲料,浙江,80.25,0.85,1.7,20.38,12.9,2.55,10.72,6.32,0.28,9.31,4.39,20170711,2.88,1.69,45.35,88.74,25.38,7.44,9103.0
000036,华联控股,全国地产,深圳,7.38,14.79,14.84,124.11,99.6,8.06,2.32,0.16,0.298,3.23,1.36,19940617,25.79,1.74,26.94,-3.57,67.1,21.06,60883.0
000858,五 粮 液,白酒,四川,42.24,37.96,38.82,943.89,845.06,59.91,26.83,0.69,2.7969999999999997,19.74,11.97,19980427,539.5,13.9,13.32,16.28,74.54,35.28,275559.0
603719,良品铺子,食品,湖北,89.11,0.41,4.01,36.23,28.03,4.98,8.03,2.0,0.42,4.74,15.09,20200224,6.83,1.7,3.02,-17.56,30.53,4.46,29596.0
600004,白云机场,机场,广东,0.0,20.69,20.69,255.76,27.31,210.11,70.43,3.4,-0.081,7.95,1.88,20030428,64.05,3.1,-41.78,-135.6,-5.12,-7.15,58967.0
600720,祁连山,水泥,甘肃,10.58,7.76,7.76,109.45,24.48,62.57,13.41,1.73,0.943,9.14,2.18,19960716,43.63,5.62,16.53,45.83,41.93,21.59,57453.0
002062,宏润建设,建筑工程,浙江,17.31,9.66,11.03,150.45,115.93,12.04,0.0,0.0,0.14400000000000002,3.01,1.66,20060816,17.82,1.62,-1.18,3.25,10.16,3.67,52094.0
603856,东宏股份,塑料,山东,17.05,0.91,2.56,23.51,18.53,3.18,6.54,2.55,0.529,6.94,2.6,20171106,7.79,3.04,22.21,41.02,28.58,13.03,12762.0
600125,铁龙物流,铁路,辽宁,14.11,13.06,13.06,94.13,45.41,38.61,1.58,0.12,0.19899999999999998,4.66,1.2,19980511,39.65,3.04,13.08,-2.47,5.01,2.95,91037.0
300586,美联新材,化工原料,广东,45.52,2.88,4.56,17.82,5.94,6.62,0.02,0.0,0.11599999999999999,1.6,6.6,20170104,2.3,0.5,41.42,-12.96,21.57,7.05,19264.0
002096,南岭民爆,化工原料,湖南,97.89,3.71,3.71,33.83,15.48,10.04,5.55,1.5,0.044000000000000004,5.44,1.6,20061222,9.78,2.63,-18.4,20.26,28.45,1.78,15754.0
300739,明阳电路,元器件,深圳,42.78,0.7,2.79,19.56,12.25,5.71,7.34,2.63,0.297,4.83,5.27,20180201,3.16,1.13,13.84,24.66,30.36,13.15,16251.0
002905,金逸影视,影视音像,广东,0.0,0.94,3.76,26.9,10.53,7.11,5.77,1.53,-0.8340000000000001,4.38,2.84,20171016,5.64,1.5,-93.33,-668.58,-372.18,-463.5,36204.0
000413,东旭光电,元器件,河北,0.0,48.64,57.3,661.92,391.14,92.07,218.29,3.81,-0.157,5.19,0.6,19960925,19.14,0.33,-67.31,-206.24,10.52,-32.37,375144.0
000404,长虹华意,专用机械,江西,31.27,6.94,6.96,102.49,79.97,14.78,15.82,2.27,0.069,4.67,0.93,19960619,9.03,1.3,-0.33,0.42,11.17,1.05,32267.0
002656,ST摩登,服饰,广东,18.61,5.73,7.13,13.43,9.72,0.12,13.11,1.84,0.05,1.1,1.68,20120228,-12.76,-1.79,-56.94,13.32,51.1,11.71,16328.0
600812,华北制药,化学制药,河北,101.04,16.31,16.31,205.87,97.62,76.93,34.91,2.14,0.067,3.45,3.93,19940114,2.47,0.15,5.42,37.78,37.51,1.95,80737.0
603369,今世缘,白酒,江苏,32.98,12.55,12.55,97.39,62.23,9.87,7.17,0.57,0.813,6.15,8.72,20140703,51.13,4.08,-4.65,-4.92,69.45,35.0,28760.0
000524,岭南控股,酒店餐饮,广东,0.0,6.7,6.7,37.66,21.94,5.56,12.15,1.81,-0.204,3.69,2.84,19931118,3.14,0.47,-77.89,-175.62,7.88,-16.79,24825.0
603083,剑桥科技,通信设备,上海,0.0,1.48,2.52,35.89,23.04,5.36,12.9,5.11,-0.22699999999999998,7.34,3.35,20171110,3.27,1.3,-1.78,-1084.02,12.32,-4.03,16204.0
002329,皇氏集团,乳制品,广西,3266.64,5.24,8.38,55.7,25.36,8.45,11.8,1.41,0.001,2.6,2.36,20100106,1.05,0.13,3.09,-94.68,23.37,0.08,59986.0
002430,杭氧股份,化工机械,浙江,26.55,9.64,9.65,137.11,79.87,44.6,16.18,1.68,0.428,6.23,3.65,20100610,29.4,3.05,9.26,3.56,21.34,9.28,16635.0
603887,城地股份,软件服务,上海,29.07,2.67,3.76,64.52,40.26,6.17,23.12,6.16,0.496,9.29,3.11,20161010,7.86,2.09,25.96,43.61,24.46,11.96,14944.0
603533,掌阅科技,互联网,北京,50.14,1.63,4.01,19.68,15.04,0.32,3.78,0.94,0.276,3.22,8.59,20170921,4.63,1.15,8.96,72.82,45.24,11.27,29596.0
300253,卫宁健康,软件服务,上海,298.12,17.27,21.34,51.75,25.73,4.23,3.2,0.15,0.035,1.82,11.47,20110818,13.79,0.65,18.49,-53.97,48.97,9.41,78300.0
002194,武汉凡谷,通信设备,湖北,69.89,4.92,6.76,23.95,17.73,3.37,7.34,1.09,0.11800000000000001,2.91,5.69,20071207,3.35,0.49,-12.58,15.52,28.62,11.57,65596.0
600793,宜宾纸业,造纸,四川,0.0,1.77,1.77,33.67,8.66,22.34,4.01,2.27,-0.35,3.6,3.05,19970220,0.55,0.31,-11.6,-461.46,11.43,-10.94,7892.0
603595,东尼电子,元器件,浙江,110.86,1.47,2.13,18.39,7.54,7.95,6.46,3.03,0.138,5.12,5.97,20170712,1.92,0.9,39.46,148.84,24.2,10.13,11294.0
002099,海翔药业,化学制药,浙江,24.23,16.07,16.19,68.3,31.64,17.34,26.7,1.65,0.16399999999999998,3.41,2.33,20061226,13.24,0.82,-24.51,-46.43,46.89,20.31,56185.0
600819,耀皮玻璃,玻璃,上海,69.84,7.47,9.35,68.5,27.12,32.36,11.97,1.28,0.035,3.53,1.38,19940128,6.88,0.74,-21.24,-60.46,19.9,1.94,47341.0
002483,润邦股份,工程机械,江苏,35.56,6.71,9.42,73.0,34.75,17.94,24.59,2.61,0.09,4.0,1.37,20100929,2.73,0.29,113.47,63.16,21.06,4.53,39100.0
600389,江山股份,农药化肥,江苏,17.98,2.97,2.97,42.96,22.85,11.9,1.27,0.43,0.7120000000000001,7.19,3.56,20010110,14.74,4.96,5.55,14.42,18.05,7.8,12898.0
601949,中国出版,出版业,北京,25.7,18.23,18.23,132.57,100.74,11.46,11.69,0.64,0.11800000000000001,3.65,1.67,20170821,36.61,2.01,-13.85,-6.87,35.45,10.0,53150.0
002197,证通电子,电器仪表,深圳,249.88,4.35,5.15,63.74,29.78,13.88,17.42,3.38,0.022000000000000002,4.67,2.35,20071218,1.72,0.33,-12.52,-36.3,35.18,2.32,66423.0
000987,越秀金控,多元金融,广东,7.04,26.67,27.53,1125.75,559.68,0.78,141.58,5.14,1.4669999999999999,8.31,2.48,20000718,49.9,1.81,-22.99,246.58,29.51,104.27,55677.0
603683,晶华新材,化工原料,上海,81.72,0.5,1.27,14.76,6.05,5.59,3.68,2.9,0.10800000000000001,6.24,2.82,20171020,2.7,2.13,-6.52,221.53,18.8,3.39,10476.0
000716,黑芝麻,食品,广西,0.0,6.62,7.46,51.84,22.88,11.29,16.43,2.2,-0.037000000000000005,3.63,1.17,19970418,2.87,0.38,-25.96,-241.33,21.2,-1.87,52567.0
600480,凌云股份,汽车配件,河北,0.0,7.63,7.65,149.49,86.74,33.34,24.87,3.25,-0.043,6.01,1.71,20030815,13.9,1.82,-0.65,44.54,17.0,-0.59,34539.0
002975,博杰股份,专用机械,广东,69.43,0.35,1.39,14.41,12.52,0.42,7.56,5.44,0.609,8.21,10.3,20200205,2.93,2.11,5.85,15.5,53.62,19.72,19960.0
002118,紫鑫药业,中成药,吉林,0.0,12.81,12.81,106.57,81.75,13.88,15.34,1.2,-0.16699999999999998,3.3,1.28,20070302,13.14,1.03,-77.12,-469.23,57.43,-181.95,90809.0
300584,海辰药业,化学制药,江苏,46.51,0.64,1.2,8.97,3.03,2.82,2.12,1.77,0.304,5.51,5.13,20170112,2.88,2.4,-17.55,-30.89,75.2,9.71,8409.0
600180,瑞茂通,仓储物流,山东,22.83,10.16,10.16,271.12,190.72,0.16,14.71,1.45,0.145,6.06,1.09,19980703,32.69,3.22,3.78,-54.22,6.83,0.86,18613.0
605066,天正电气,电气设备,浙江,34.03,0.71,4.01,21.5,16.49,3.17,0.66,0.17,0.22899999999999998,3.94,3.96,20200807,4.41,1.1,0.0,0.0,29.48,8.69,72150.0
603648,畅联股份,仓储物流,上海,30.64,2.73,3.69,19.79,10.48,6.85,9.05,2.45,0.156,4.58,2.1,20170913,3.27,0.89,26.98,-2.9,14.97,7.13,26275.0
603979,金诚信,建筑工程,北京,17.85,5.83,5.83,66.59,45.13,13.3,15.97,2.74,0.335,7.59,1.58,20150630,20.73,3.55,16.66,18.14,25.06,10.98,24012.0
002037,保利联合,化工原料,贵州,1309.42,3.27,4.88,135.2,98.71,18.16,12.67,2.6,0.003,6.87,1.13,20040908,13.43,2.75,-12.52,-97.87,24.87,0.07,18437.0
603159,上海亚虹,专用机械,上海,70.24,1.4,1.4,5.41,2.96,1.53,0.82,0.59,0.09300000000000001,3.02,4.33,20160812,1.78,1.27,-9.36,190.27,19.57,5.79,10364.0
300862,蓝盾光电,电器仪表,安徽,151.59,0.31,1.32,11.07,8.92,1.29,1.01,0.76,0.187,12.82,4.41,20200824,3.62,2.75,0.0,0.0,36.57,10.0,35995.0
600821,*ST劝业,百货,天津,0.0,4.16,4.16,10.75,0.24,5.14,1.79,0.43,-0.18600000000000003,-0.16,-30.3,19940128,-7.58,-1.82,-89.26,2.04,83.75,-1528.07,29933.0
600876,洛阳玻璃,玻璃,河南,264.49,2.79,5.52,55.07,20.4,23.22,19.79,3.58,0.028999999999999998,2.38,6.49,19951031,-12.67,-2.29,11.44,3.28,24.69,1.69,42567.0
603601,再升科技,玻璃,重庆,23.99,7.19,7.19,27.21,13.04,6.69,4.27,0.59,0.308,2.45,6.03,20150122,5.56,0.77,39.04,125.37,50.41,25.88,48264.0
600300,维维股份,软饮料,江苏,27.94,16.72,16.72,81.81,44.09,24.76,1.89,0.11,0.09,1.56,3.03,20000630,7.26,0.43,-10.41,54.71,17.08,5.6,89629.0
000923,河钢资源,普钢,河北,16.07,6.28,6.53,114.3,40.58,6.41,47.48,7.27,0.423,9.87,1.38,19990714,23.25,3.56,-1.26,22.13,60.46,10.52,21024.0
300396,迪瑞医疗,医疗保健,吉林,32.36,2.64,2.76,21.47,10.61,2.5,2.87,1.04,0.392,5.42,4.68,20140910,8.42,3.05,-6.18,-14.12,58.9,23.35,10716.0
002385,大北农,饲料,北京,26.26,28.85,41.95,209.85,80.32,60.34,12.11,0.29,0.22,2.38,4.71,20100409,46.66,1.11,10.43,2556.2,24.22,9.93,210000.0
300041,回天新材,化工原料,湖北,23.44,3.43,4.26,27.72,16.22,5.87,8.55,2.01,0.32,4.07,3.47,20100108,5.28,1.24,16.87,23.31,30.3,12.52,19429.0
002967,广电计量,综合类,广东,0.0,1.32,5.29,28.57,13.22,10.17,5.42,1.03,-0.09300000000000001,2.72,12.1,20191108,3.27,0.62,-7.11,-262.58,29.42,-8.61,17568.0
002742,三圣股份,其他建材,重庆,36.09,4.1,4.32,49.78,25.49,13.62,2.55,0.59,0.106,3.63,2.1,20150217,8.76,2.03,-23.96,-39.91,24.15,4.04,22463.0
002216,三全食品,食品,河南,30.96,5.65,7.99,57.26,36.03,16.22,2.25,0.28,0.5660000000000001,3.29,10.64,20080220,15.46,1.93,22.6,409.61,38.18,12.13,24999.0
