Indexcd	Trddt	Daywk	Opnindex	Hiindex	Loindex	Clsindex	Retindex
000300	2013-04-02	2	2495.843	2524.463	2475.000	2486.391	-.002726
000300	2013-04-03	3	2493.877	2507.143	2474.927	2483.547	-.001144
000300	2013-04-08	1	2443.240	2473.309	2429.500	2472.299	-.004529
000300	2013-04-09	2	2477.290	2505.294	2477.290	2489.430	.006929
000300	2013-04-10	3	2487.984	2495.572	2466.190	2485.309	-.001655
000300	2013-04-11	4	2502.500	2508.593	2476.396	2477.876	-.002991
000300	2013-04-12	5	2476.322	2489.118	2460.182	2462.112	-.006362
000300	2013-04-15	1	2453.967	2461.668	2430.149	2436.818	-.010273
000300	2013-04-16	2	2419.508	2461.046	2416.617	2459.592	.009346
000300	2013-04-17	3	2457.881	2465.202	2437.345	2458.473	-.000455
000300	2013-04-18	4	2440.707	2478.413	2434.730	2464.851	.002594
000300	2013-04-19	5	2469.951	2542.453	2469.323	2533.827	.027984
000300	2013-04-22	1	2525.113	2539.046	2518.257	2530.670	-.001246
000300	2013-04-23	2	2532.201	2532.201	2448.200	2449.471	-.032086
000300	2013-04-24	3	2452.781	2511.202	2446.587	2495.579	.018824
000300	2013-04-25	4	2486.857	2505.482	2456.566	2467.875	-.011101
000300	2013-04-26	5	2477.724	2488.585	2439.796	2447.306	-.008335
000300	2013-05-02	4	2434.603	2453.749	2423.077	2449.639	.000953
000300	2013-05-03	5	2457.543	2521.119	2457.543	2492.912	.017665
000300	2013-05-06	1	2502.978	2533.855	2500.455	2525.983	.013266
000300	2013-05-07	2	2519.364	2539.298	2507.756	2529.938	.001566
000300	2013-05-08	3	2542.266	2562.007	2531.251	2542.798	.005083
000300	2013-05-09	4	2542.374	2543.305	2507.792	2527.794	-.005901
000300	2013-05-10	5	2519.517	2546.975	2515.158	2540.836	.005159
000300	2013-05-13	1	2542.412	2547.602	2516.728	2530.768	-.003962
000300	2013-05-14	2	2525.998	2526.145	2479.872	2493.338	-.014790
000300	2013-05-15	3	2493.968	2507.430	2491.927	2506.925	.005449
000300	2013-05-16	4	2501.117	2553.058	2487.763	2552.709	.018263
000300	2013-05-17	5	2550.452	2598.706	2547.776	2592.048	.015411
000300	2013-05-20	1	2597.151	2627.616	2590.053	2609.607	.006774
000300	2013-05-21	2	2607.393	2617.400	2594.249	2614.853	.002010
000300	2013-05-22	3	2613.411	2630.068	2603.750	2618.034	.001217
000300	2013-05-23	4	2604.930	2624.076	2579.347	2582.849	-.013439
000300	2013-05-24	5	2591.419	2608.350	2572.884	2597.228	.005567
000300	2013-05-27	1	2593.522	2611.972	2589.739	2599.587	.000908
000300	2013-05-28	2	2600.632	2644.359	2585.901	2644.359	.017223
000300	2013-05-29	3	2648.927	2661.229	2640.881	2642.561	-.000680
000300	2013-05-30	4	2633.955	2647.443	2623.581	2634.323	-.003117
000300	2013-05-31	5	2638.710	2645.565	2604.746	2606.426	-.010590
000300	2013-06-03	1	2605.969	2625.936	2596.051	2602.623	-.001459
000300	2013-06-04	2	2600.499	2600.499	2556.056	2565.666	-.014200
000300	2013-06-05	3	2565.329	2570.027	2545.190	2560.539	-.001998
000300	2013-06-06	4	2552.817	2557.678	2525.306	2527.845	-.012768
000300	2013-06-07	5	2526.913	2538.891	2475.687	2484.160	-.017282
000300	2013-06-13	4	2448.717	2448.717	2375.204	2399.937	-.033904
000300	2013-06-14	5	2404.423	2420.356	2396.487	2416.771	.007014
000300	2013-06-17	1	2422.762	2427.532	2394.385	2403.839	-.005351
000300	2013-06-18	2	2413.088	2424.202	2393.321	2418.745	.006201
000300	2013-06-19	3	2408.280	2408.280	2366.346	2400.765	-.007434
000300	2013-06-20	4	2386.104	2386.104	2320.226	2321.466	-.033031
000300	2013-06-21	5	2283.151	2332.842	2269.565	2317.394	-.001754
000300	2013-06-24	1	2308.069	2308.069	2164.325	2171.210	-.063081
000300	2013-06-25	2	2146.053	2169.211	2023.171	2165.421	-.002666
000300	2013-06-26	3	2170.326	2181.021	2131.860	2168.297	.001328
000300	2013-06-27	4	2172.848	2200.213	2153.175	2160.735	-.003488
000300	2013-06-28	5	2149.030	2227.461	2139.372	2200.639	.018468
000300	2013-07-01	1	2187.092	2213.965	2166.353	2213.317	.005761
000300	2013-07-02	2	2211.803	2226.113	2191.801	2221.984	.003916
000300	2013-07-03	3	2211.044	2211.044	2169.137	2203.828	-.008171
000300	2013-07-04	4	2187.181	2245.908	2176.080	2221.979	.008236
000300	2013-07-05	5	2227.350	2252.033	2225.047	2226.849	.002192
000300	2013-07-08	1	2194.423	2205.214	2162.189	2163.619	-.028394
000300	2013-07-09	2	2160.699	2174.786	2149.787	2162.669	-.000439
000300	2013-07-10	3	2163.098	2224.135	2157.468	2224.065	.028389
000300	2013-07-11	4	2232.157	2351.223	2232.157	2326.688	.046142
000300	2013-07-12	5	2319.023	2331.986	2274.073	2275.373	-.022055
000300	2013-07-15	1	2289.762	2336.040	2274.673	2307.297	.014030
000300	2013-07-16	2	2300.830	2317.848	2281.942	2317.848	.004573
000300	2013-07-17	3	2311.443	2326.925	2281.609	2282.836	-.015105
000300	2013-07-18	4	2272.947	2282.435	2241.930	2245.328	-.016430
000300	2013-07-19	5	2248.133	2257.916	2188.752	2190.478	-.024429
000300	2013-07-22	1	2170.089	2203.058	2159.813	2202.189	.005346
000300	2013-07-23	2	2211.587	2276.742	2206.756	2265.845	.028906
000300	2013-07-24	3	2253.376	2265.578	2217.192	2249.151	-.007368
000300	2013-07-25	4	2255.223	2268.839	2227.853	2237.683	-.005099
000300	2013-07-26	5	2226.429	2238.420	2209.806	2224.008	-.006111
000300	2013-07-29	1	2205.083	2205.083	2169.017	2175.970	-.021600
000300	2013-07-30	2	2184.007	2221.589	2162.979	2189.388	.006166
000300	2013-07-31	3	2211.750	2235.384	2187.210	2193.021	.001659
000300	2013-08-01	4	2206.004	2245.560	2200.626	2245.364	.023868
000300	2013-08-02	5	2263.495	2274.710	2244.252	2247.263	.000846
000300	2013-08-05	1	2249.976	2278.329	2243.220	2278.329	.013824
000300	2013-08-06	2	2270.672	2302.484	2256.715	2293.641	.006721
000300	2013-08-07	3	2292.379	2313.879	2276.862	2280.623	-.005676
000300	2013-08-08	4	2277.253	2297.628	2267.073	2276.782	-.001684
000300	2013-08-09	5	2288.510	2301.590	2258.334	2286.010	.004053
000300	2013-08-12	1	2296.220	2352.890	2293.176	2352.794	.029214
000300	2013-08-13	2	2352.883	2360.827	2340.733	2359.068	.002667
000300	2013-08-14	3	2362.619	2386.599	2340.833	2349.080	-.004234
000300	2013-08-15	4	2348.839	2362.089	2319.784	2321.576	-.011708
000300	2013-08-16	5	2314.261	2423.081	2295.023	2304.144	-.007509
000300	2013-08-19	1	2286.203	2340.194	2284.077	2331.430	.011842
000300	2013-08-20	2	2325.862	2353.409	2303.666	2312.465	-.008134
000300	2013-08-21	3	2320.584	2321.642	2291.053	2308.589	-.001676
000300	2013-08-22	4	2302.668	2329.143	2297.016	2303.932	-.002017
000300	2013-08-23	5	2314.866	2321.037	2251.920	2286.929	-.007380
000300	2013-08-26	1	2294.759	2336.381	2288.496	2335.616	.021289
000300	2013-08-27	2	2332.800	2345.105	2322.461	2340.881	.002254
000300	2013-08-28	3	2326.096	2345.358	2307.043	2328.056	-.005479
000300	2013-08-29	4	2338.564	2342.320	2308.145	2318.311	-.004186
000300	2013-08-30	5	2315.913	2334.413	2303.609	2313.910	-.001898
000300	2013-09-02	1	2319.957	2329.867	2297.449	2320.344	.002781
000300	2013-09-03	2	2326.231	2354.856	2321.304	2354.502	.014721
000300	2013-09-04	3	2352.537	2360.663	2345.437	2350.699	-.001615
000300	2013-09-05	4	2350.927	2351.218	2336.754	2341.735	-.003813
000300	2013-09-06	5	2336.767	2361.178	2335.932	2357.782	.006853
000300	2013-09-09	1	2374.260	2449.249	2372.686	2440.609	.035129
000300	2013-09-10	2	2446.454	2475.195	2435.826	2474.894	.014048
000300	2013-09-11	3	2483.791	2504.469	2471.624	2482.889	.003230
000300	2013-09-12	4	2480.468	2527.383	2469.718	2507.455	.009894
000300	2013-09-13	5	2502.540	2515.781	2481.454	2488.902	-.007399
000300	2013-09-16	1	2501.077	2503.694	2467.129	2478.390	-.004224
000300	2013-09-17	2	2480.810	2481.710	2426.462	2427.322	-.020605
000300	2013-09-18	3	2426.040	2439.626	2407.243	2432.510	.002137
000300	2013-09-23	1	2441.516	2473.163	2439.993	2472.288	.016353
000300	2013-09-24	2	2470.715	2470.746	2420.085	2443.885	-.011489
000300	2013-09-25	3	2440.835	2455.037	2423.276	2429.030	-.006078
000300	2013-09-26	4	2422.631	2422.631	2382.535	2384.443	-.018356
000300	2013-09-27	5	2382.218	2402.196	2379.856	2394.971	.004415
000300	2013-09-30	1	2406.205	2415.075	2397.220	2409.037	.005873
000300	2013-10-08	2	2406.415	2446.703	2392.572	2441.811	.013605
000300	2013-10-09	3	2432.940	2453.746	2424.769	2453.583	.004821
000300	2013-10-10	4	2455.640	2455.979	2422.017	2429.317	-.009890
000300	2013-10-11	5	2442.364	2471.165	2439.634	2468.508	.016133
000300	2013-10-14	1	2472.267	2483.131	2462.551	2472.542	.001634
000300	2013-10-15	2	2475.324	2479.134	2449.416	2467.517	-.002032
000300	2013-10-16	3	2459.077	2459.077	2409.718	2421.371	-.018701
000300	2013-10-17	4	2432.645	2440.919	2407.777	2413.330	-.003321
000300	2013-10-18	5	2415.118	2435.712	2410.599	2426.054	.005272
000300	2013-10-21	1	2431.915	2472.785	2423.562	2471.322	.018659
000300	2013-10-22	2	2470.255	2470.255	2439.859	2445.891	-.010290
000300	2013-10-23	3	2451.556	2474.372	2412.483	2418.491	-.011202
000300	2013-10-24	4	2412.235	2422.943	2395.474	2400.511	-.007434
000300	2013-10-25	5	2400.517	2413.332	2353.993	2368.559	-.013310
000300	2013-10-28	1	2372.571	2377.249	2351.862	2365.954	-.001100
000300	2013-10-29	2	2369.216	2408.616	2327.904	2372.053	.002578
000300	2013-10-30	3	2371.853	2407.851	2365.506	2407.471	.014931
000300	2013-10-31	4	2398.395	2398.395	2370.226	2373.718	-.014020
000300	2013-11-01	5	2373.962	2395.005	2365.146	2384.960	.004736
000300	2013-11-04	1	2397.210	2404.896	2376.355	2380.454	-.001889
000300	2013-11-05	2	2366.884	2385.688	2343.801	2383.769	.001393
000300	2013-11-06	3	2371.324	2383.540	2352.787	2353.568	-.012669
000300	2013-11-07	4	2351.871	2356.672	2328.253	2340.552	-.005530
000300	2013-11-08	5	2329.084	2342.672	2306.041	2307.945	-.013931
000300	2013-11-11	1	2305.940	2325.228	2295.003	2315.889	.003442
000300	2013-11-12	2	2319.362	2342.529	2316.603	2340.000	.010411
000300	2013-11-13	3	2325.360	2325.563	2287.547	2288.116	-.022173
000300	2013-11-14	4	2291.269	2305.696	2279.006	2304.501	.007161
000300	2013-11-15	5	2306.549	2377.211	2306.549	2350.734	.020062
000300	2013-11-18	1	2367.883	2429.566	2361.038	2428.903	.033253
000300	2013-11-19	2	2427.928	2427.928	2405.076	2412.163	-.006892
000300	2013-11-20	3	2428.767	2435.427	2406.417	2424.850	.005260
000300	2013-11-21	4	2412.451	2415.383	2382.878	2409.989	-.006129
000300	2013-11-22	5	2415.290	2418.999	2393.581	2397.962	-.004990
000300	2013-11-25	1	2385.784	2418.853	2380.689	2388.629	-.003892
000300	2013-11-26	2	2387.826	2399.022	2380.412	2387.416	-.000508
000300	2013-11-27	3	2386.362	2422.806	2383.780	2414.481	.011337
000300	2013-11-28	4	2419.150	2460.556	2417.235	2439.530	.010374
000300	2013-11-29	5	2442.676	2446.395	2432.387	2438.944	-.000240
000300	2013-12-02	1	2423.969	2464.863	2397.007	2418.788	-.008264
000300	2013-12-03	2	2410.693	2448.333	2406.663	2442.784	.009921
000300	2013-12-04	3	2439.824	2486.640	2434.694	2475.135	.013243
000300	2013-12-05	4	2476.453	2481.747	2460.576	2468.197	-.002803
000300	2013-12-06	5	2463.043	2470.813	2445.623	2452.287	-.006446
000300	2013-12-09	1	2460.028	2468.948	2445.940	2450.872	-.000577
000300	2013-12-10	2	2456.230	2466.660	2444.526	2453.322	.001000
000300	2013-12-11	3	2440.503	2440.503	2400.742	2412.763	-.016532
000300	2013-12-12	4	2406.766	2423.309	2402.769	2410.015	-.001139
000300	2013-12-13	5	2388.659	2416.260	2386.246	2406.639	-.001401
000300	2013-12-16	1	2408.678	2412.734	2367.430	2367.923	-.016087
000300	2013-12-17	2	2369.255	2373.286	2351.183	2356.376	-.004876
000300	2013-12-18	3	2356.703	2368.583	2350.451	2357.226	.000361
000300	2013-12-19	4	2366.205	2370.991	2331.194	2332.410	-.010528
000300	2013-12-20	5	2335.052	2338.875	2278.096	2278.136	-.023269
000300	2013-12-23	1	2283.800	2295.765	2259.575	2284.602	.002838
000300	2013-12-24	2	2291.125	2312.832	2270.245	2288.248	.001596
000300	2013-12-25	3	2291.748	2305.609	2281.600	2305.110	.007369
000300	2013-12-26	4	2299.972	2301.493	2263.922	2265.334	-.017256
000300	2013-12-27	5	2268.535	2315.182	2264.386	2303.478	.016838
000300	2013-12-30	1	2313.380	2316.621	2295.641	2299.458	-.001745
000300	2013-12-31	2	2289.010	2333.074	2287.117	2330.026	.013294
000902	2009-01-05	1	1938.437	1979.436	1929.146	1979.436	.037525
000902	2009-01-06	2	1976.673	2047.253	1968.248	2042.716	.031969
000902	2009-01-07	3	2042.682	2060.307	2032.468	2037.832	-.002391
000902	2009-01-08	4	2001.027	2011.883	1975.901	1991.952	-.022514
000902	2009-01-09	5	1990.252	2034.957	1990.252	2031.338	.019773
000902	2009-01-12	1	2025.858	2068.097	2020.220	2041.050	.004781
000902	2009-01-13	2	2014.648	2027.867	1989.668	1991.127	-.024459
000902	2009-01-14	3	1987.786	2072.094	1987.786	2072.094	.040664
000902	2009-01-15	4	2052.896	2101.570	2047.162	2077.998	.002849
000902	2009-01-16	5	2088.275	2141.765	2088.275	2106.737	.013830
000902	2009-01-19	1	2124.959	2156.146	2100.557	2121.747	.007125
000902	2009-01-20	2	2116.479	2138.036	2097.553	2138.036	.007677
000902	2009-01-21	3	2107.840	2159.303	2101.230	2135.158	-.001346
000902	2009-01-22	4	2148.521	2165.824	2130.527	2162.916	.013000
000902	2009-01-23	5	2158.797	2173.084	2143.352	2150.051	-.005948
000902	2009-02-02	1	2170.239	2189.205	2153.168	2188.742	.017995
000902	2009-02-03	2	2188.945	2245.273	2182.267	2245.273	.025828
000902	2009-02-04	3	2255.362	2301.181	2253.619	2301.181	.024900
000902	2009-02-05	4	2299.364	2336.805	2262.100	2279.376	-.009476
000902	2009-02-06	5	2286.082	2375.721	2286.082	2373.108	.041122
000902	2009-02-09	1	2407.759	2448.859	2389.325	2440.441	.028373
000902	2009-02-10	2	2430.574	2483.534	2404.565	2483.426	.017614
000902	2009-02-11	3	2442.457	2541.722	2429.658	2488.314	.001968
000902	2009-02-12	4	2493.947	2505.592	2408.705	2493.727	.002175
000902	2009-02-13	5	2497.682	2583.035	2484.825	2579.903	.034557
000902	2009-02-16	1	2604.188	2640.762	2572.154	2640.737	.023580
000902	2009-02-17	2	2637.187	2644.584	2552.795	2553.079	-.033195
000902	2009-02-18	3	2496.622	2541.003	2440.379	2443.015	-.043110
000902	2009-02-19	4	2464.735	2496.329	2430.635	2474.842	.013028
000902	2009-02-20	5	2478.283	2534.686	2454.477	2534.433	.024079
000902	2009-02-23	1	2525.307	2618.264	2503.183	2609.843	.029754
000902	2009-02-24	2	2576.204	2613.802	2489.114	2497.264	-.043136
000902	2009-02-25	3	2521.120	2536.738	2421.973	2504.527	.002908
000902	2009-02-26	4	2497.880	2533.578	2337.750	2364.360	-.055965
000902	2009-02-27	5	2332.150	2346.030	2259.128	2282.717	-.034531
000902	2009-03-02	1	2260.378	2328.770	2255.733	2318.098	.015500
000902	2009-03-03	2	2259.939	2334.772	2248.170	2308.468	-.004154
000902	2009-03-04	3	2316.522	2460.723	2316.522	2456.303	.064040
000902	2009-03-05	4	2485.414	2509.983	2426.291	2476.508	.008226
000902	2009-03-06	5	2430.335	2483.199	2422.916	2457.468	-.007688
000902	2009-03-09	1	2471.005	2502.335	2357.745	2362.430	-.038673
000902	2009-03-10	2	2333.803	2409.627	2327.634	2409.371	.019870
000902	2009-03-11	3	2456.924	2462.503	2382.890	2392.029	-.007198
000902	2009-03-12	4	2378.954	2397.026	2322.488	2391.669	-.000150
000902	2009-03-13	5	2404.156	2424.644	2371.798	2376.995	-.006135
000902	2009-03-16	1	2368.833	2417.642	2352.964	2413.946	.015545
000902	2009-03-17	2	2416.968	2507.860	2410.513	2500.576	.035887
000902	2009-03-18	3	2513.271	2556.842	2507.824	2517.137	.006623
000902	2009-03-19	4	2521.565	2571.899	2515.693	2571.071	.021427
000902	2009-03-20	5	2577.113	2582.171	2524.738	2565.755	-.002068
000902	2009-03-23	1	2569.451	2633.103	2561.105	2625.771	.023391
000902	2009-03-24	2	2660.921	2667.107	2627.105	2641.577	.006020
000902	2009-03-25	3	2626.142	2660.648	2584.592	2584.619	-.021562
000902	2009-03-26	4	2588.363	2660.866	2556.645	2660.866	.029500
000902	2009-03-27	5	2681.040	2697.532	2663.824	2682.118	.007987
000902	2009-03-30	1	2684.561	2696.353	2660.284	2674.558	-.002819
000902	2009-03-31	2	2623.268	2700.951	2608.201	2700.938	.009863
000902	2009-04-01	3	2712.493	2761.547	2712.493	2744.380	.016084
000902	2009-04-02	4	2754.911	2791.301	2749.121	2765.994	.007876
000902	2009-04-03	5	2786.152	2795.469	2735.275	2753.937	-.004359
000902	2009-04-07	2	2755.843	2781.317	2733.589	2770.651	.006069
000902	2009-04-08	3	2758.582	2768.004	2670.749	2670.749	-.036057
000902	2009-04-09	4	2667.321	2714.355	2647.570	2714.355	.016327
000902	2009-04-10	5	2735.495	2799.355	2726.669	2798.711	.031078
000902	2009-04-13	1	2824.099	2865.283	2821.563	2855.610	.020330
000902	2009-04-14	2	2851.523	2892.134	2836.881	2886.883	.010951
000902	2009-04-15	3	2872.424	2908.053	2839.780	2908.012	.007319
000902	2009-04-16	4	2912.533	2931.602	2862.845	2911.693	.001266
000902	2009-04-17	5	2900.785	2917.667	2844.864	2872.505	-.013459
000902	2009-04-20	1	2864.649	2938.168	2862.397	2937.759	.022717
000902	2009-04-21	2	2901.304	2934.970	2866.225	2913.881	-.008128
000902	2009-04-22	3	2926.347	2950.484	2779.150	2795.068	-.040775
000902	2009-04-23	4	2770.371	2825.842	2752.122	2812.265	.006153
000902	2009-04-24	5	2823.990	2829.556	2788.717	2791.095	-.007528
000902	2009-04-27	1	2785.450	2794.629	2698.544	2712.036	-.028325
000902	2009-04-28	2	2689.173	2734.052	2686.841	2726.674	.005397
000902	2009-04-29	3	2727.030	2819.614	2721.604	2810.699	.030816
000902	2009-04-30	4	2821.897	2849.892	2810.405	2836.219	.009080
000902	2009-05-04	1	2848.013	2932.784	2847.197	2932.784	.034047
000902	2009-05-05	2	2952.375	2968.952	2933.545	2952.622	.006764
000902	2009-05-06	3	2947.465	2998.432	2938.967	2995.171	.014411
000902	2009-05-07	4	3013.098	3023.639	2945.960	2990.957	-.001407
000902	2009-05-08	5	2975.128	3021.721	2952.397	3009.548	.006216
000902	2009-05-11	1	3026.887	3045.221	2927.028	2927.059	-.027409
000902	2009-05-12	2	2901.739	2995.645	2898.379	2995.623	.023424
000902	2009-05-13	3	2999.503	3030.619	2983.712	3020.980	.008465
000902	2009-05-14	4	2990.794	3020.392	2971.505	3009.611	-.003763
000902	2009-05-15	5	3017.640	3037.899	2994.959	3020.184	.003513
000902	2009-05-18	1	3009.136	3041.315	2963.752	3038.515	.006069
000902	2009-05-19	2	3062.748	3078.288	3048.805	3068.489	.009865
000902	2009-05-20	3	3071.665	3078.664	3043.203	3043.284	-.008214
000902	2009-05-21	4	3025.404	3039.652	2963.899	2979.657	-.020907
000902	2009-05-22	5	2963.598	2997.985	2950.878	2973.595	-.002034
000902	2009-05-25	1	2908.458	2993.260	2894.566	2985.051	.003853
000902	2009-05-26	2	2989.016	3006.268	2963.181	2964.843	-.006770
000902	2009-05-27	3	2978.910	3000.885	2952.862	2986.993	.007471
000902	2009-06-01	1	3029.542	3085.949	3029.542	3080.803	.031406
000902	2009-06-02	2	3099.537	3114.802	3080.467	3091.626	.003513
000902	2009-06-03	3	3091.398	3152.933	3089.742	3152.933	.019830
000902	2009-06-04	4	3140.250	3168.850	3106.272	3160.969	.002549
000902	2009-06-05	5	3171.593	3181.511	3144.324	3146.631	-.004536
000902	2009-06-08	1	3145.908	3180.372	3120.175	3152.469	.001855
000902	2009-06-09	2	3152.203	3167.204	3093.549	3167.088	.004637
000902	2009-06-10	3	3177.361	3202.971	3171.139	3199.316	.010176
000902	2009-06-11	4	3193.246	3212.166	3160.189	3173.416	-.008095
000902	2009-06-12	5	3167.721	3185.543	3087.919	3112.319	-.019253
000902	2009-06-15	1	3114.459	3169.923	3104.007	3169.414	.018345
000902	2009-06-16	2	3140.460	3178.046	3132.055	3163.907	-.001738
000902	2009-06-17	3	3160.070	3219.972	3137.632	3214.383	.015954
000902	2009-06-18	4	3218.940	3258.018	3218.940	3255.851	.012901
000902	2009-06-19	5	3260.048	3282.466	3244.363	3274.017	.005579
000902	2009-06-22	1	3297.814	3302.806	3256.889	3267.627	-.001952
000902	2009-06-23	2	3222.595	3305.436	3215.239	3266.040	-.000486
000902	2009-06-24	3	3263.532	3303.876	3252.884	3303.634	.011511
000902	2009-06-25	4	3308.251	3321.157	3286.664	3301.588	-.000619
000902	2009-06-26	5	3309.305	3319.442	3295.292	3314.760	.003990
000902	2009-06-29	1	3318.459	3362.183	3309.309	3358.527	.013204
000902	2009-06-30	2	3368.457	3371.428	3332.629	3341.060	-.005201
000902	2009-07-01	3	3329.409	3405.103	3326.557	3405.027	.019146
000902	2009-07-02	4	3416.206	3448.345	3412.187	3448.227	.012687
000902	2009-07-03	5	3423.818	3493.004	3417.100	3492.692	.012895
000902	2009-07-06	1	3499.710	3531.976	3494.009	3529.030	.010404
000902	2009-07-07	2	3523.686	3551.394	3493.043	3506.245	-.006456
000902	2009-07-08	3	3475.930	3540.379	3441.621	3527.612	.006094
000902	2009-07-09	4	3525.848	3580.373	3515.831	3580.326	.014943
000902	2009-07-10	5	3583.805	3615.688	3564.727	3587.101	.001892
000902	2009-07-13	1	3573.358	3605.902	3564.427	3570.869	-.004525
000902	2009-07-14	2	3584.177	3657.233	3584.177	3657.233	.024186
000902	2009-07-15	3	3669.735	3697.530	3669.735	3695.436	.010446
000902	2009-07-16	4	3715.840	3738.602	3685.739	3695.968	.000144
000902	2009-07-17	5	3693.467	3722.173	3677.680	3717.009	.005693
000902	2009-07-20	1	3729.603	3789.925	3716.861	3787.555	.018979
000902	2009-07-21	2	3797.927	3800.325	3715.012	3722.334	-.017220
000902	2009-07-22	3	3715.102	3789.605	3715.102	3789.364	.018008
000902	2009-07-23	4	3795.370	3833.230	3781.823	3832.989	.011512
000902	2009-07-24	5	3851.409	3864.060	3760.829	3837.225	.001105
000902	2009-07-27	1	3849.627	3912.734	3841.889	3912.732	.019678
000902	2009-07-28	2	3914.790	3936.617	3875.074	3935.957	.005936
000902	2009-07-29	3	3922.663	3939.893	3618.227	3719.347	-.055034
000902	2009-07-30	4	3742.383	3804.839	3658.458	3784.776	.017592
000902	2009-07-31	5	3815.853	3892.938	3790.015	3891.505	.028200
000902	2009-08-03	1	3909.537	3953.917	3877.120	3952.536	.015683
000902	2009-08-04	2	3964.888	3964.946	3882.820	3963.597	.002798
000902	2009-08-05	3	3958.945	3974.447	3875.372	3933.246	-.007657
000902	2009-08-06	4	3901.326	3937.275	3796.608	3860.390	-.018523
000902	2009-08-07	5	3852.911	3883.551	3732.923	3748.769	-.028914
000902	2009-08-10	1	3785.013	3811.065	3687.686	3751.522	.000734
000902	2009-08-11	2	3765.284	3779.621	3718.910	3768.223	.004452
000902	2009-08-12	3	3757.980	3757.980	3591.192	3598.603	-.045013
000902	2009-08-13	4	3599.390	3640.849	3536.384	3630.674	.008912
000902	2009-08-14	5	3628.873	3643.131	3509.294	3509.306	-.033429
000902	2009-08-17	1	3450.030	3478.592	3287.431	3289.607	-.062605
000902	2009-08-18	2	3256.791	3342.770	3234.054	3328.589	.011850
000902	2009-08-19	3	3332.944	3340.325	3131.577	3162.990	-.049751
000902	2009-08-20	4	3166.749	3296.064	3166.749	3293.516	.041267
000902	2009-08-21	5	3284.495	3369.689	3263.072	3364.883	.021669
000902	2009-08-24	1	3379.807	3419.851	3342.610	3407.265	.012595
000902	2009-08-25	2	3389.160	3389.160	3210.463	3305.286	-.029930
000902	2009-08-26	3	3280.292	3412.918	3261.550	3382.361	.023319
000902	2009-08-27	4	3363.082	3431.647	3333.099	3382.801	.000130
000902	2009-08-28	5	3375.662	3389.741	3257.848	3274.504	-.032014
000902	2009-08-31	1	3227.930	3227.930	3042.826	3046.575	-.069607
000902	2009-09-01	2	3016.573	3109.234	3001.212	3047.334	.000249
000902	2009-09-02	3	3027.721	3099.533	3017.443	3085.920	.012662
000902	2009-09-03	4	3091.687	3256.290	3087.177	3248.995	.052845
000902	2009-09-04	5	3249.851	3302.529	3233.818	3285.359	.011192
000902	2009-09-07	1	3305.390	3364.558	3288.393	3318.569	.010108
000902	2009-09-08	2	3298.755	3384.538	3262.062	3384.538	.019879
000902	2009-09-09	3	3397.864	3414.309	3353.487	3407.615	.006818
000902	2009-09-10	4	3391.479	3416.864	3359.196	3374.453	-.009732
000902	2009-09-11	5	3363.366	3461.106	3362.910	3448.054	.021811
000902	2009-09-14	1	3458.700	3522.273	3453.923	3516.090	.019732
000902	2009-09-15	2	3521.083	3555.514	3490.553	3534.348	.005193
000902	2009-09-16	3	3523.050	3535.741	3449.613	3504.798	-.008361
000902	2009-09-17	4	3517.971	3584.901	3517.971	3575.058	.020047
000902	2009-09-18	5	3581.682	3589.266	3421.528	3452.040	-.034410
000902	2009-09-21	1	3415.276	3476.455	3342.313	3474.738	.006575
000902	2009-09-22	2	3462.774	3504.200	3391.497	3391.497	-.023956
000902	2009-09-23	3	3386.669	3418.521	3287.729	3307.574	-.024745
000902	2009-09-24	4	3287.667	3357.615	3220.541	3312.942	.001623
000902	2009-09-25	5	3292.367	3323.579	3261.127	3288.063	-.007510
000902	2009-09-28	1	3296.256	3322.927	3181.668	3195.527	-.028143
000902	2009-09-29	2	3195.675	3210.561	3119.267	3172.914	-.007076
000902	2009-09-30	3	3194.387	3238.907	3192.033	3205.933	.010407
000902	2009-10-09	5	3274.918	3371.853	3270.151	3371.677	.051699
000902	2009-10-12	1	3387.366	3406.904	3359.626	3368.124	-.001054
000902	2009-10-13	2	3360.592	3420.823	3355.840	3420.090	.015429
000902	2009-10-14	3	3430.705	3499.355	3427.359	3453.405	.009741
000902	2009-10-15	4	3480.674	3507.992	3447.703	3465.112	.003390
000902	2009-10-16	5	3474.816	3491.939	3414.460	3470.960	.001688
000902	2009-10-19	1	3469.488	3560.309	3463.783	3560.309	.025742
000902	2009-10-20	2	3584.383	3612.525	3573.485	3612.525	.014666
000902	2009-10-21	3	3608.816	3645.212	3590.718	3598.816	-.003795
000902	2009-10-22	4	3590.975	3616.922	3575.680	3588.312	-.002919
000902	2009-10-23	5	3595.013	3672.445	3595.013	3650.803	.017415
000902	2009-10-26	1	3659.307	3670.348	3621.188	3654.650	.001054
000902	2009-10-27	2	3625.445	3630.453	3551.186	3551.418	-.028247
000902	2009-10-28	3	3539.224	3574.477	3497.152	3573.121	.006111
000902	2009-10-29	4	3509.389	3535.162	3483.363	3491.607	-.022813
000902	2009-10-30	5	3547.069	3576.579	3519.133	3530.230	.011062
000902	2009-11-02	1	3454.272	3646.137	3443.291	3646.137	.032833
000902	2009-11-03	2	3656.800	3711.124	3652.031	3703.075	.015616
