code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002668,奥马电器,家用电器,广东,233.1,8.46,10.84,92.96,67.81,10.08,18.63,1.72,0.006,2.59,2.13,20120416,-2.79,-0.26,-21.8,-92.98,20.16,0.49,97981.0
688098,申联生物,生物制药,上海,83.35,0.48,4.1,14.69,8.19,1.89,5.31,1.3,0.14800000000000002,3.22,7.68,20191028,3.37,0.82,18.59,55.92,85.86,39.29,11286.0
300270,中威电子,通信设备,浙江,0.0,1.98,3.03,12.75,8.12,2.39,5.06,1.67,-0.043,3.01,2.43,20111012,0.9,0.3,-66.48,-172.31,33.13,-50.36,23383.0
300679,电连技术,元器件,深圳,130.3,2.05,2.81,40.78,30.55,4.97,20.97,7.47,0.063,12.0,2.74,20170731,10.37,3.69,22.63,-58.72,26.0,3.84,20389.0
300348,长亮科技,软件服务,深圳,2082.77,5.81,7.23,19.5,9.04,2.5,6.7,0.93,0.003,1.47,14.24,20120817,0.09,0.01,-5.95,-72.68,49.73,1.0,40678.0
002440,闰土股份,染料涂料,浙江,12.52,9.37,11.51,105.68,60.01,36.19,11.39,0.99,0.2,7.83,1.28,20100706,60.57,5.26,-36.55,-11.54,21.57,20.15,49080.0
300193,佳士科技,专用机械,深圳,22.08,4.54,5.07,25.35,20.9,2.04,12.3,2.43,0.2,4.24,1.93,20110322,5.22,1.03,-12.98,-11.24,34.19,22.82,26411.0
300023,宝德股份,专用机械,陕西,0.0,1.44,3.16,5.8,3.52,1.41,9.68,3.06,-0.01,1.53,7.58,20091030,-8.07,-2.55,-89.64,95.05,46.55,-54.55,15821.0
601058,赛轮轮胎,汽车配件,山东,11.02,20.78,26.99,189.67,93.73,65.11,15.23,0.56,0.11,2.74,1.62,20110630,31.65,1.17,-3.9,47.67,24.88,8.4,42349.0
002396,星网锐捷,通信设备,福建,0.0,5.61,5.83,70.69,51.68,6.87,6.86,1.18,-0.092,7.15,4.22,20100623,26.4,4.53,-15.82,-771.26,28.72,-4.97,44584.0
000707,ST双环,化工原料,湖北,0.0,4.64,4.64,33.97,7.53,21.67,7.3,1.57,-0.516,-0.11,-25.21,19970415,-14.54,-3.13,-35.73,-3974.82,-2.71,-30.42,34208.0
002587,奥拓电子,元器件,深圳,168.8,4.33,6.2,22.2,16.58,1.48,2.13,0.34,0.018000000000000002,2.15,2.87,20110610,4.94,0.8,-26.63,-83.87,37.39,3.1,35265.0
688007,光峰科技,元器件,深圳,207.78,2.82,4.52,29.85,18.87,4.66,12.16,2.69,0.03,4.43,5.53,20190722,3.04,0.67,-14.6,-52.16,33.17,4.34,17029.0
600710,苏美达,工程机械,江苏,13.82,13.07,13.07,454.93,331.62,93.8,12.04,0.92,0.19,3.76,1.39,19960701,20.57,1.57,6.79,6.3,5.18,0.57,40397.0
600765,中航重机,机械基件,贵州,81.62,7.78,9.4,146.91,104.11,25.63,28.49,3.03,0.04,6.57,2.12,19961106,22.69,2.42,10.68,35.82,27.32,3.01,55641.0
000723,美锦能源,焦炭加工,山西,222.1,37.74,40.99,208.12,65.31,89.07,4.0,0.1,0.016,2.01,3.46,19970515,36.0,0.88,-32.16,-89.73,17.53,1.22,141798.0
601991,大唐发电,火力发电,北京,17.04,99.94,185.07,2820.67,368.7,1853.52,69.46,0.38,0.02,2.29,1.14,20061220,8.62,0.05,-2.33,64.26,16.28,3.19,186345.0
601619,嘉泽新能,新型电力,宁夏,37.19,19.33,20.74,93.68,19.04,63.61,5.17,0.25,0.023,1.63,2.13,20170720,7.46,0.36,1.96,6.25,51.65,19.59,52900.0
000766,通化金马,化学制药,吉林,0.0,7.07,9.66,53.97,19.04,7.6,36.42,3.77,-0.076,2.65,1.96,19970430,-21.6,-2.23,-51.07,-162.1,81.41,-16.37,45880.0
300016,北陆药业,中成药,北京,32.62,4.05,4.95,20.53,6.94,3.52,1.84,0.37,0.185,3.06,3.95,20091030,7.52,1.52,-8.44,-18.26,65.84,24.91,32253.0
600332,白云山,中成药,广东,11.79,14.06,16.26,565.96,456.26,28.58,98.65,6.07,0.728,15.61,2.2,20010206,123.52,7.6,-5.93,-15.85,21.96,6.97,105256.0
300292,吴通控股,软件服务,江苏,0.0,10.3,12.75,27.04,16.03,2.76,8.84,0.69,-0.003,1.23,4.19,20120229,-6.28,-0.49,-32.28,-104.88,10.04,-0.56,96432.0
300687,赛意信息,软件服务,广东,395.13,2.16,2.18,12.9,9.17,0.2,2.99,1.37,0.013999999999999999,3.76,5.71,20170803,2.81,1.29,16.39,1018.83,23.04,1.23,11295.0
000426,兴业矿业,铅锌,内蒙,0.0,14.75,18.37,90.34,5.89,28.68,22.45,1.22,-0.043,2.86,2.7,19960828,8.86,0.48,-80.37,-181.21,50.65,-242.06,41871.0
600699,均胜电子,汽车配件,浙江,120.48,12.37,12.37,561.92,251.49,127.27,74.5,6.02,0.048,10.09,2.29,19931206,40.27,3.25,-20.83,-78.59,17.4,0.49,97464.0
000504,ST生物,环境保护,湖南,0.0,3.11,3.12,2.38,1.14,0.11,1.52,0.49,-0.005,0.05,269.62,19921208,-4.81,-1.54,-37.85,75.56,80.12,-8.65,12764.0
002636,金安国纪,元器件,上海,50.13,7.23,7.28,46.91,34.11,8.79,1.91,0.26,0.047,3.71,2.53,20111125,16.83,2.31,-11.42,31.72,17.85,5.57,47808.0
000020,深华发Ａ,元器件,深圳,0.0,1.81,2.83,6.2,3.27,1.95,1.47,0.52,-0.001,1.16,10.24,19920428,-1.78,-0.63,-38.99,-255.17,16.09,-0.46,24131.0
002147,*ST新光,区域地产,安徽,0.0,5.37,18.28,135.96,78.51,16.02,24.88,1.36,-0.13699999999999998,1.36,1.24,20070808,-20.71,-1.13,-24.35,-235.09,25.55,-82.08,18074.0
002642,荣联科技,软件服务,北京,527.19,5.56,6.7,37.45,20.05,4.81,29.0,4.33,0.003,4.28,1.57,20111220,-8.12,-1.21,-42.56,-81.25,23.46,0.54,39156.0
600515,海航基础,全国地产,海南,0.0,16.58,39.08,812.29,395.75,71.14,220.5,5.64,-0.039,5.9,1.28,20020806,-3.75,-0.1,-63.38,-143.88,25.68,-19.55,33336.0
300319,麦捷科技,元器件,深圳,121.98,6.58,6.97,34.29,17.45,8.91,12.57,1.8,0.022000000000000002,2.98,3.67,20120523,0.95,0.14,22.01,195.39,17.69,4.67,44616.0
601518,吉林高速,路桥,吉林,0.0,12.13,13.5,64.14,8.86,54.23,6.26,0.46,-0.035,2.67,0.94,20100319,14.06,1.04,-64.53,-217.8,-19.33,-79.08,57596.0
002283,天润工业,汽车配件,山东,20.49,9.86,11.28,73.92,37.84,28.07,13.99,1.24,0.182,4.19,1.78,20090821,20.45,1.81,6.86,15.34,25.98,10.24,46312.0
300473,德尔股份,汽车配件,辽宁,61.65,1.12,1.14,49.96,19.94,10.1,15.7,13.78,0.12,20.03,1.45,20150612,5.38,4.72,-5.88,-47.34,25.12,1.62,15697.0
600037,歌华有线,影视音像,北京,254.24,13.92,13.92,164.63,98.82,39.46,65.54,4.71,0.013999999999999999,9.67,1.45,20010208,45.9,3.3,-14.09,-92.27,16.46,3.92,67980.0
002686,亿利达,专用机械,浙江,0.0,3.53,4.36,29.58,13.64,6.67,4.17,0.96,-0.02,2.19,2.62,20120703,0.54,0.12,-40.56,30.44,25.01,-4.92,14105.0
002648,卫星石化,化工原料,浙江,22.08,10.64,10.66,230.65,66.46,39.65,41.67,3.91,0.445,8.96,2.19,20111228,39.25,3.68,-7.52,-14.79,22.86,9.94,29180.0
300500,启迪设计,建筑工程,江苏,25.43,1.58,1.74,24.96,15.76,1.64,7.37,4.23,0.306,8.46,1.84,20160204,5.16,2.96,31.96,6.88,29.08,8.73,12993.0
002472,双环传动,机械基件,浙江,0.0,5.56,6.87,83.48,29.72,32.02,14.96,2.18,-0.03,4.8,1.36,20100910,11.01,1.6,-23.5,-154.06,12.55,-3.7,24459.0
000584,哈工智能,专用机械,江苏,0.0,5.98,7.61,50.53,29.16,1.02,6.76,0.89,-0.01,2.8,2.33,19951128,3.47,0.46,-39.79,-158.49,14.12,-3.3,38677.0
002851,麦格米特,电气设备,深圳,58.47,3.54,4.93,46.21,36.75,3.37,4.74,0.96,0.12,4.27,6.3,20170306,10.35,2.1,-14.69,-2.38,27.07,8.59,20000.0
300516,久之洋,电器仪表,湖北,146.9,1.8,1.8,12.58,9.51,2.59,3.43,1.91,0.122,6.04,5.94,20160602,4.98,2.77,-28.42,-24.46,36.99,11.95,15513.0
300085,银之杰,软件服务,深圳,0.0,4.15,7.07,21.65,12.58,0.16,3.89,0.55,-0.022000000000000002,1.9,11.11,20100526,2.13,0.3,0.46,41.31,27.5,-5.96,51700.0
600967,内蒙一机,运输设备,内蒙,28.92,16.9,16.9,206.53,160.17,19.94,43.15,2.55,0.22399999999999998,5.67,2.28,20040518,32.54,1.93,0.31,13.11,10.66,7.09,44024.0
300578,会畅通讯,通信设备,上海,136.61,1.19,1.74,14.67,5.53,0.37,8.67,4.98,0.07,6.51,6.46,20170125,1.4,0.8,0.47,-59.3,47.28,10.8,24263.0
600979,广安爱众,水力发电,四川,72.34,12.32,12.32,87.89,16.52,58.77,17.83,1.45,0.013999999999999999,3.11,1.3,20040906,9.44,0.77,-7.72,-68.67,23.6,3.38,41982.0
603133,碳元科技,元器件,江苏,0.0,2.09,2.11,17.06,6.76,4.54,4.58,2.17,-0.068,4.14,4.48,20170320,1.72,0.82,28.97,-66.84,14.13,-12.63,19997.0
300475,聚隆科技,专用机械,安徽,91.96,3.08,4.2,14.64,12.96,1.39,3.34,0.8,0.026000000000000002,3.08,3.14,20150610,6.0,1.43,-18.05,-42.46,30.94,23.23,10987.0
002990,盛视科技,软件服务,深圳,71.03,0.32,1.26,11.91,10.97,0.35,0.57,0.45,0.34299999999999997,13.51,7.21,20200525,4.69,3.72,0.0,0.0,51.5,28.06,27313.0
300587,天铁股份,橡胶,浙江,1221.79,2.44,3.09,26.74,17.47,4.17,4.46,1.44,0.003,3.51,4.57,20170105,3.86,1.25,25.47,20.42,44.75,0.79,7260.0
000425,徐工机械,工程机械,江苏,20.53,69.95,78.34,835.72,666.53,74.35,51.35,0.66,0.07,3.72,1.72,19960828,150.12,1.92,-3.98,-41.95,18.31,4.42,189234.0
300324,旋极信息,软件服务,北京,0.0,12.23,17.53,76.51,40.34,4.16,24.42,1.39,-0.023,2.98,2.14,20120608,10.57,0.6,-38.76,-144.41,32.71,-9.5,50315.0
002979,雷赛智能,专用机械,深圳,70.29,0.52,2.08,8.37,6.38,0.95,0.94,0.45,0.18,5.19,7.35,20200408,3.3,1.58,0.0,0.0,42.5,16.85,22985.0
002805,丰元股份,化工原料,山东,444.41,0.97,1.45,9.52,4.39,3.6,1.1,0.75,0.006999999999999999,4.03,3.15,20160707,2.93,2.02,-39.37,-86.21,13.97,1.55,19287.0
002046,轴研科技,机械基件,河南,107.82,4.09,5.24,44.73,22.51,10.38,15.37,2.93,0.044000000000000004,5.19,1.84,20050526,5.66,1.08,11.39,-28.36,25.1,2.26,51401.0
000513,丽珠集团,化学制药,广东,29.86,6.22,9.42,175.78,123.65,31.01,12.01,1.27,0.43,12.41,4.08,19931028,88.18,9.36,-3.94,1.68,64.86,15.94,36778.0
600145,*ST新亿,陶瓷,新疆,0.0,14.91,14.91,11.59,4.76,0.51,15.15,1.02,-0.004,0.42,3.74,19990923,-24.12,-1.62,-58.71,-112.67,70.48,-81.76,32916.0
002647,仁东控股,多元金融,浙江,0.0,5.6,5.6,33.85,18.39,0.04,1.91,0.34,-0.025,1.74,25.4,20111228,1.76,0.31,79.03,-263.86,7.65,-2.44,5622.0
002980,华盛昌,电器仪表,深圳,26.12,0.33,1.33,6.85,6.52,0.15,1.35,1.01,0.9,7.03,9.99,20200415,2.15,1.61,0.0,0.0,61.96,42.72,27313.0
300026,红日药业,中成药,天津,37.92,26.71,30.04,91.33,49.74,19.81,5.95,0.2,0.036000000000000004,2.3,2.4,20091030,31.9,1.06,7.87,-37.65,60.13,9.71,88375.0
002464,众应互联,互联网,江苏,0.0,5.22,5.22,19.74,2.75,0.02,5.09,0.97,-0.044000000000000004,0.21,30.28,20100831,-10.01,-1.92,-59.34,-129.29,75.21,-18.36,48258.0
600588,用友网络,软件服务,北京,0.0,32.47,32.49,167.3,94.01,24.74,17.86,0.55,-0.073,2.14,19.81,20010518,21.57,0.66,-13.06,-389.3,46.39,-21.84,92163.0
688588,凌志软件,软件服务,江苏,103.42,0.36,4.0,11.38,8.41,2.07,3.52,0.88,0.19,2.64,13.99,20200511,2.49,0.62,0.0,0.0,45.19,25.48,14837.0
300783,三只松鼠,食品,安徽,69.46,2.27,4.01,33.37,25.56,3.96,5.54,1.38,0.46799999999999997,4.94,13.16,20190712,9.32,2.32,16.42,-29.51,25.74,3.58,9200.0
300612,宣亚国际,广告包装,北京,0.0,1.0,1.62,6.02,3.81,0.05,2.0,1.23,-0.147,2.41,15.56,20170215,0.44,0.27,30.92,-174.98,28.64,-14.26,10487.0
000811,冰轮环境,工程机械,山东,0.0,7.46,7.46,70.16,40.39,7.54,4.63,0.62,-0.019,4.91,1.59,19980528,23.49,3.15,-25.34,-108.33,25.95,-2.21,33271.0
002259,*ST升达,供气供热,四川,0.0,7.52,7.52,15.35,6.64,7.04,7.19,0.96,-0.040999999999999995,0.29,13.65,20080716,-12.96,-1.72,-52.54,-163.5,7.01,-32.18,25027.0
000680,山推股份,工程机械,山东,50.04,10.57,12.41,92.94,58.12,14.43,11.88,0.96,0.019,2.75,1.41,19970122,6.31,0.51,-22.08,-43.33,14.93,1.66,109024.0
300234,开尔新材,陶瓷,浙江,18.74,3.16,5.11,12.58,8.39,2.06,4.15,0.81,0.09300000000000001,1.77,3.94,20110622,3.07,0.6,-76.29,413.75,36.8,135.77,15595.0
300202,聚龙股份,IT设备,辽宁,192.36,4.25,5.5,22.17,16.17,2.89,1.05,0.19,0.017,2.97,4.42,20110415,8.43,1.53,-26.69,6.5,48.32,9.46,28090.0
300746,汉嘉设计,建筑工程,浙江,46.03,0.68,2.26,19.91,8.21,2.4,4.83,2.14,0.084,5.38,2.87,20180525,4.37,1.93,65.26,36.32,18.41,6.01,17354.0
000796,凯撒旅业,旅游服务,陕西,0.0,8.02,8.03,62.48,36.34,2.22,6.34,0.79,-0.08,2.9,5.31,19970703,7.59,0.95,-41.63,-312.41,16.32,-8.58,34844.0
688518,联赢激光,专用机械,深圳,149.76,0.68,2.99,15.31,14.09,0.22,3.48,1.16,0.04,4.63,5.14,20200622,2.75,0.92,0.0,0.0,35.25,7.33,60954.0
002137,麦达数字,通信设备,深圳,56.94,3.65,5.78,18.48,9.65,0.6,9.19,1.59,0.037000000000000005,2.51,3.36,20070613,-1.26,-0.22,31.88,-60.65,19.96,10.15,52177.0
603559,中通国脉,通信设备,吉林,0.0,1.43,1.43,17.43,12.8,0.67,4.53,3.16,-0.068,6.07,3.41,20161202,2.18,1.52,-4.61,-189.7,14.33,-3.72,46401.0
600467,好当家,渔业,山东,115.35,14.61,14.61,61.5,18.64,33.74,3.95,0.27,0.006999999999999999,2.22,1.38,20040405,10.13,0.69,-18.86,3.46,21.34,4.44,78070.0
600615,丰华股份,小金属,上海,0.0,1.88,1.88,6.69,6.17,0.29,4.36,2.32,-0.008,3.35,2.74,19920910,-0.53,-0.28,-10.69,58.72,6.91,-6.89,11808.0
002915,中欣氟材,化工原料,浙江,51.99,0.52,2.04,15.48,6.5,4.17,5.6,2.74,0.19,4.6,4.3,20171205,1.4,0.68,63.88,52.51,24.67,8.36,18297.0
002853,皮阿诺,家居用品,广东,263.31,0.95,1.55,18.86,13.29,3.01,4.9,3.16,0.025,7.59,3.51,20170310,4.69,3.02,-15.52,-74.13,35.65,2.18,15362.0
603088,宁波精达,专用机械,浙江,30.23,2.2,2.2,8.65,6.05,1.56,1.59,0.72,0.08199999999999999,2.58,3.83,20141111,2.11,0.96,-0.49,43.85,41.9,19.37,8767.0
300167,迪威迅,通信设备,深圳,0.0,3.0,3.0,9.89,7.01,0.14,3.13,1.04,-0.055999999999999994,1.72,3.08,20110125,-1.08,-0.36,-38.68,-272.09,28.99,-33.39,17400.0
002448,中原内配,汽车配件,河南,23.13,4.77,6.03,43.15,16.66,12.41,6.47,1.07,0.065,4.46,1.36,20100716,14.09,2.34,-12.88,-19.8,36.74,11.64,63915.0
300334,津膜科技,专用机械,天津,0.0,2.93,3.02,19.92,8.39,2.7,10.65,3.53,-0.152,2.6,3.48,20120705,-6.2,-2.05,-47.04,-107.78,32.49,-92.6,18468.0
600893,航发动力,航空,陕西,300.04,19.48,22.5,627.32,377.87,166.49,207.06,9.2,0.038,12.79,3.6,19960408,55.82,2.48,3.34,2106.25,17.34,2.5,78532.0
300393,中来股份,塑料,江苏,0.0,5.28,7.78,87.03,43.31,23.63,25.29,3.25,-0.025,4.7,1.6,20140912,6.91,0.89,18.06,-169.53,21.63,-4.19,13450.0
300231,银信科技,软件服务,北京,26.66,3.6,4.42,24.55,18.13,1.54,6.21,1.41,0.21,2.86,3.68,20110615,3.42,0.77,40.38,22.07,22.45,9.63,36785.0
002042,华孚时尚,纺织,安徽,0.0,15.18,15.19,183.01,113.82,51.67,24.1,1.59,-0.02,4.09,1.47,20050427,27.27,1.79,-36.55,-117.69,5.94,-1.32,16438.0
603016,新宏泰,电气设备,江苏,65.25,1.48,1.48,9.13,7.16,1.33,2.76,1.86,0.212,5.28,5.23,20160701,2.97,2.01,-6.06,-4.63,39.12,15.19,9237.0
600973,宝胜股份,电气设备,江苏,35.0,12.22,13.71,191.65,132.41,31.58,15.56,1.13,0.032,3.0,1.49,20040802,12.35,0.9,-8.5,6.58,5.94,0.68,29998.0
688005,容百科技,电气设备,浙江,127.88,2.74,4.43,55.28,35.85,11.38,35.34,7.97,0.057,9.78,2.98,20190722,3.41,0.77,-21.13,-15.31,12.89,3.87,13769.0
002476,宝莫股份,化工原料,山东,175.7,6.12,6.12,10.65,5.97,4.1,1.75,0.29,0.008,1.33,4.47,20100915,-0.26,-0.04,-2.29,47.59,17.44,4.03,53251.0
002559,亚威股份,机床制造,江苏,51.37,4.61,5.57,31.28,19.13,4.58,6.16,1.11,0.03,2.89,2.31,20110303,4.17,0.75,-8.12,-25.79,26.96,6.59,42795.0
000615,京汉股份,全国地产,湖北,0.0,7.73,7.82,97.11,70.63,5.07,0.0,0.0,-0.107,2.24,1.99,19961016,10.47,1.34,-84.74,-733.37,12.2,-67.44,54189.0
300241,瑞丰光电,半导体,深圳,151.11,4.26,5.36,19.8,9.23,4.74,3.5,0.65,0.01,2.24,3.62,20110712,2.86,0.53,-26.02,-56.06,15.36,3.14,24344.0
300493,润欣科技,通信设备,上海,119.89,4.77,4.77,9.49,7.06,0.01,0.85,0.18,0.037000000000000005,1.6,5.53,20151210,1.47,0.31,-16.98,-13.73,10.54,3.07,36819.0
300341,麦克奥迪,电气设备,福建,87.07,5.1,5.1,16.24,11.11,2.89,0.0,0.0,0.025,1.96,4.5,20120726,4.54,0.89,-12.76,-35.92,43.02,6.71,25869.0
603918,金桥信息,软件服务,上海,135.3,2.32,2.33,12.81,10.49,0.55,1.26,0.54,0.043,2.73,4.3,20150528,2.49,1.07,-10.12,-44.99,33.13,3.35,22798.0
300302,同有科技,软件服务,北京,0.0,2.57,4.8,14.78,5.17,0.78,3.99,0.83,-0.03,2.54,6.06,20120321,2.62,0.55,-61.85,-90.34,35.21,-70.63,26583.0
300191,潜能恒信,石油开采,北京,156.17,2.07,3.2,17.96,8.32,1.81,5.5,1.72,0.032,3.8,5.34,20110316,2.57,0.8,435.46,146.39,44.49,8.08,18322.0
002113,*ST天润,互联网,湖南,18.95,9.41,15.11,19.9,6.32,0.62,12.45,0.82,0.019,0.12,12.48,20070208,-26.59,-1.76,22.56,2.78,37.06,20.07,64422.0
000672,上峰水泥,水泥,甘肃,11.33,8.14,8.14,93.89,42.63,25.78,-9.46,-1.16,1.26,7.03,3.99,19961218,57.34,7.05,-0.49,6.15,48.04,35.09,55873.0
600460,士兰微,半导体,浙江,368.17,13.12,13.12,94.31,41.54,28.8,7.87,0.6,0.023,2.61,6.59,20030311,11.37,0.87,18.37,-47.02,20.32,1.8,132495.0
002121,*ST科陆,电器仪表,深圳,267.46,10.63,14.08,95.4,50.41,15.27,19.32,1.37,0.006999999999999999,0.89,4.01,20070306,-22.21,-1.58,10.13,112.16,31.84,0.56,54297.0
002173,创新医疗,医疗保健,浙江,0.0,3.71,4.55,28.48,11.46,13.46,27.54,6.05,-0.11800000000000001,5.31,1.35,20070925,-8.18,-1.8,-35.12,-32.4,1.83,-16.94,15895.0
002822,中装建设,装修装饰,深圳,98.78,6.29,7.08,57.98,51.2,1.41,11.12,1.57,0.02,4.25,2.18,20161129,10.35,1.46,-35.25,-47.67,17.37,2.97,31126.0
300466,赛摩智能,电器仪表,江苏,55.43,3.79,5.39,12.57,7.71,1.69,5.44,1.01,0.051,1.65,3.45,20150528,-1.83,-0.34,22.85,146.36,43.85,10.38,25556.0
603828,柯利达,装修装饰,江苏,56.0,5.48,5.48,37.91,28.03,4.31,0.85,0.16,0.032,2.52,2.82,20150226,6.86,1.25,-5.94,-52.37,10.12,6.0,15512.0
000066,中国长城,IT设备,深圳,0.0,29.28,29.28,239.23,162.59,27.5,6.04,0.21,-0.096,2.74,6.75,19970626,37.6,1.28,-41.64,-614.18,18.78,-25.15,173131.0
300693,盛弘股份,电气设备,深圳,49.83,0.7,1.37,10.54,9.09,0.15,3.14,2.29,0.107,4.95,4.3,20170822,1.99,1.45,13.71,538.05,51.88,13.36,13887.0
688080,映翰通,通信设备,北京,5500.44,0.12,0.52,6.76,6.3,0.03,3.99,7.61,0.003,11.98,6.22,20200212,1.6,3.06,0.0,0.0,50.47,0.46,6146.0
002222,福晶科技,元器件,福建,48.57,4.23,4.28,10.97,5.77,3.86,0.66,0.16,0.077,2.34,6.36,20080319,4.17,0.97,-3.47,-11.46,51.03,27.14,55400.0
300379,东方通,软件服务,北京,0.0,2.64,2.81,19.94,6.73,0.86,12.72,4.52,-0.156,6.16,7.11,20140128,1.51,0.54,-52.85,-198.71,74.14,-52.32,29962.0
000998,隆平高科,种植业,湖南,291.06,9.69,13.17,151.55,68.17,14.31,30.01,2.28,0.018000000000000002,4.7,4.51,20001211,21.7,1.65,9.05,-82.17,42.97,2.97,91803.0
300209,天泽信息,软件服务,江苏,88.35,3.11,4.26,56.04,33.95,1.13,32.9,7.72,0.042,9.55,1.55,20110426,4.19,0.98,858.48,379.62,34.27,1.1,26900.0
600267,海正药业,化学制药,浙江,36.73,9.66,9.66,215.35,77.56,81.28,36.49,3.78,0.249,6.85,2.67,20000725,14.87,1.54,-6.13,357.31,46.13,4.53,71895.0
300119,瑞普生物,农业综合,天津,30.16,2.45,4.04,37.66,17.14,7.7,9.49,2.35,0.18100000000000002,5.44,4.01,20100917,8.2,2.03,47.66,68.92,56.96,16.11,23369.0
002774,快意电梯,运输设备,广东,0.0,2.8,3.39,15.72,12.21,1.71,4.32,1.27,-0.054000000000000006,3.12,2.48,20170324,2.33,0.69,-2.5,-12.97,20.69,-20.32,24220.0
600242,*ST中昌,软件服务,广东,0.0,4.13,4.57,15.71,7.25,0.02,21.0,4.6,-0.047,1.09,2.58,20001207,-20.74,-4.54,-70.29,-395.44,3.43,-9.06,32000.0
603212,赛伍技术,塑料,江苏,88.88,0.4,4.0,25.62,21.6,2.53,8.06,2.01,0.177,4.34,7.25,20200430,4.79,1.2,0.0,0.0,18.16,7.98,42891.0
600089,特变电工,电气设备,新疆,18.94,37.14,37.14,1064.97,546.35,334.62,110.99,2.99,0.111,8.29,1.01,19970618,140.99,3.8,-1.68,-8.22,22.5,5.23,278234.0
000890,*ST胜尔,钢加工,江苏,0.0,3.8,3.8,38.6,33.07,1.67,0.43,0.11,-0.094,-0.48,-5.78,19990119,-6.9,-1.82,-72.44,-545.12,-61.46,-35.97,42909.0
000613,大东海A,旅游服务,海南,0.0,2.66,3.64,0.84,0.1,0.34,0.54,0.15,-0.006999999999999999,0.21,36.7,19970128,-3.42,-0.94,-63.1,-258.39,14.88,-72.62,43000.0
600738,兰州民百,百货,甘肃,32.87,7.4,7.73,35.97,22.58,2.62,3.38,0.44,0.042,2.11,2.64,19960802,4.05,0.52,-60.75,-60.36,33.61,12.36,28646.0
000908,景峰医药,化学制药,湖南,885.44,7.17,8.8,43.7,17.99,9.45,6.48,0.74,0.002,1.81,3.08,19990203,4.15,0.47,4.46,-92.81,59.76,0.45,38053.0
600531,豫光金铅,铅锌,河南,0.0,10.9,10.9,112.79,79.22,20.22,14.43,1.32,-0.042,3.13,1.77,20020730,7.18,0.66,-27.64,-503.33,1.89,-1.35,87711.0
600824,益民集团,百货,上海,451.95,10.54,10.54,31.87,14.38,1.67,1.56,0.15,0.002,2.35,1.76,19940204,10.13,0.96,-36.36,-96.2,37.81,0.97,58788.0
000901,航天科技,航空,黑龙江,0.0,7.63,7.98,75.01,43.56,13.13,31.37,3.93,-0.076,6.18,2.01,19990401,9.02,1.13,-12.46,-619.82,16.45,-5.14,78422.0
688090,瑞松科技,专用机械,广东,75.19,0.16,0.67,16.47,11.9,3.34,6.62,9.83,0.44,13.7,4.38,20200217,1.83,2.72,32.51,64.98,16.38,6.35,7887.0
000555,神州信息,软件服务,深圳,141.94,9.63,9.7,94.9,65.39,4.79,23.24,2.4,0.03,5.43,3.18,19940408,19.26,1.99,-1.91,-13.68,15.68,1.39,65080.0
000697,炼石航空,航空,陕西,0.0,5.66,6.72,37.1,9.1,8.21,20.31,3.02,-0.035,2.15,6.07,19970325,-12.39,-1.84,-18.2,23.46,17.01,-5.34,30505.0
300041,回天新材,化工原料,湖北,22.83,3.43,4.26,27.72,16.22,5.87,8.55,2.01,0.32,4.07,3.38,20100108,5.28,1.24,16.87,23.31,30.3,12.52,19429.0
603339,四方科技,专用机械,江苏,27.09,3.09,3.09,23.79,14.85,4.86,5.52,1.78,0.19,5.7,1.81,20160519,9.46,3.06,-11.27,-10.12,21.6,10.6,18924.0
300487,蓝晓科技,化工原料,陕西,80.09,1.16,2.1,23.0,11.25,6.6,4.55,2.17,0.13,6.32,6.41,20150702,6.55,3.13,-47.2,-52.85,50.25,20.45,14963.0
600106,重庆路桥,路桥,重庆,27.37,13.29,13.29,62.72,16.71,2.77,0.54,0.04,0.025,2.78,0.98,19970618,16.62,1.25,2.57,-57.65,89.65,54.54,59909.0
603066,音飞储存,仓储物流,江苏,46.72,3.01,3.01,14.23,11.75,0.84,1.8,0.6,0.062,3.3,3.52,20150611,4.77,1.59,-35.55,29.74,31.95,20.97,21801.0
002941,新疆交建,建筑工程,新疆,0.0,1.73,6.45,111.59,73.55,3.33,7.27,1.13,-0.064,3.61,5.1,20181128,7.45,1.16,2.63,-10.62,-0.88,-18.34,50623.0
300816,艾可蓝,环境保护,安徽,65.01,0.2,0.8,10.05,9.15,0.65,3.5,4.37,0.7440000000000001,9.05,10.69,20200210,2.68,3.35,15.78,16.8,36.38,19.88,8631.0
000713,丰乐种业,种植业,安徽,97.21,3.89,4.39,25.87,15.5,4.7,6.24,1.42,0.066,3.86,3.34,19970422,5.36,1.22,3.27,8.29,13.81,2.38,74548.0
002709,天赐材料,化工原料,广东,35.08,5.43,5.46,57.16,26.51,18.91,9.12,1.67,0.5710000000000001,5.62,7.13,20140123,14.54,2.66,30.8,516.88,43.84,19.57,24502.0
600257,大湖股份,渔业,湖南,117.48,4.81,4.81,16.81,10.03,2.44,6.0,1.25,0.01,2.42,1.96,20000612,0.44,0.09,-25.04,-36.08,20.81,2.7,32829.0
