nohup: ignoring input
/opt/conda/envs/tensorflow/lib/python3.7/site-packages/pandas_datareader/compat/__init__.py:7: FutureWarning: pandas.util.testing is deprecated. Use the functions in the public API at pandas.testing instead.
  from pandas.util.testing import assert_frame_equal
/opt/conda/envs/tensorflow/lib/python3.7/site-packages/sklearn/externals/joblib/__init__.py:15: FutureWarning: sklearn.externals.joblib is deprecated in 0.21 and will be removed in 0.23. Please import this functionality directly from joblib, which can be installed with: pip install joblib. If this warning is raised when loading pickled models, you may need to re-serialize those models with scikit-learn 0.21+.
  warnings.warn(msg, category=FutureWarning)
第1次尝试:a1 = 4509, a2 = 2611, a3 = 840, a4 = 8327, a5 = 4854, 年化收益率: 0.20529001068966277
第185次尝试:a1 = 4263, a2 = 9873, a3 = 9762, a4 = 3881, a5 = 129, 年化收益率: 0.16490339585460448

第186次尝试:a1 = 8623, a2 = 5763, a3 = 5821, a4 = 1019, a5 = 889, 年化收益率: 0.14672081660026004

第187次尝试:a1 = 7996, a2 = 5662, a3 = 9749, a4 = 865, a5 = 4792, 年化收益率: 0.14799967941832176

第188次尝试:a1 = 8596, a2 = 3396, a3 = 979, a4 = 6890, a5 = 6912, 年化收益率: 0.1583681583284961

第189次尝试:a1 = 9000, a2 = 3252, a3 = 5526, a4 = 4878, a5 = 5002, 年化收益率: 0.15836815832849596

第190次尝试:a1 = 5413, a2 = 1946, a3 = 3830, a4 = 4664, a5 = 8687, 年化收益率: 0.1490343513874224

第191次尝试:a1 = 1532, a2 = 5559, a3 = 9735, a4 = 8439, a5 = 1941, 年化收益率: 0.25462813935187123

第192次尝试:a1 = 9424, a2 = 2543, a3 = 1204, a4 = 7352, a5 = 5223, 年化收益率: 0.1373794553092869

第193次尝试:a1 = 912, a2 = 9454, a3 = 5840, a4 = 4901, a5 = 2668, 年化收益率: 0.12318816936113525

第194次尝试:a1 = 8161, a2 = 6139, a3 = 3597, a4 = 234, a5 = 4256, 年化收益率: 0.13382638318656995

第195次尝试:a1 = 1305, a2 = 7509, a3 = 1462, a4 = 453, a5 = 2183, 年化收益率: 0.1423128370732143

第196次尝试:a1 = 2435, a2 = 182, a3 = 7601, a4 = 3014, a5 = 9647, 年化收益率: 0.1490343513874224

第197次尝试:a1 = 2599, a2 = 5461, a3 = 5265, a4 = 7933, a5 = 5669, 年化收益率: 0.1373794553092869

第198次尝试:a1 = 2949, a2 = 6562, a3 = 2297, a4 = 6180, a5 = 1224, 年化收益率: 0.2795293171779839

第199次尝试:a1 = 5102, a2 = 3015, a3 = 7380, a4 = 5085, a5 = 9572, 年化收益率: 0.1583681583284961

第200次尝试:a1 = 8421, a2 = 5590, a3 = 2751, a4 = 2633, a5 = 5263, 年化收益率: 0.15836815832849596

第201次尝试:a1 = 6028, a2 = 1390, a3 = 7141, a4 = 2946, a5 = 2545, 年化收益率: 0.14799967941832176

第202次尝试:a1 = 3624, a2 = 9610, a3 = 6548, a4 = 7426, a5 = 910, 年化收益率: 0.21154564596929648

第203次尝试:a1 = 6874, a2 = 5578, a3 = 1895, a4 = 4565, a5 = 7741, 年化收益率: 0.1583681583284961

第204次尝试:a1 = 1586, a2 = 1267, a3 = 9042, a4 = 3940, a5 = 8956, 年化收益率: 0.11520264925873794

第205次尝试:a1 = 5233, a2 = 580, a3 = 97, a4 = 6821, a5 = 307, 年化收益率: 0.3762457533654066

第206次尝试:a1 = 7424, a2 = 7, a3 = 8835, a4 = 2101, a5 = 3639, 年化收益率: 0.12918407602172152

第207次尝试:a1 = 379, a2 = 7263, a3 = 5726, a4 = 7792, a5 = 5814, 年化收益率: 0.13382638318656995

第208次尝试:a1 = 6141, a2 = 3565, a3 = 2665, a4 = 9706, a5 = 3497, 年化收益率: 0.2976499102585559

第209次尝试:a1 = 2378, a2 = 5669, a3 = 9463, a4 = 8593, a5 = 4381, 年化收益率: 0.1967233528739258

第210次尝试:a1 = 5801, a2 = 1954, a3 = 8848, a4 = 2038, a5 = 8681, 年化收益率: 0.11520264925873801

第211次尝试:a1 = 6210, a2 = 856, a3 = 137, a4 = 3756, a5 = 1258, 年化收益率: 0.2976499102585559

第212次尝试:a1 = 2347, a2 = 9528, a3 = 4745, a4 = 9562, a5 = 6299, 年化收益率: 0.13382638318656995

第213次尝试:a1 = 4546, a2 = 9646, a3 = 9458, a4 = 8741, a5 = 7391, 年化收益率: 0.13382638318656995

第214次尝试:a1 = 1743, a2 = 1458, a3 = 5403, a4 = 3948, a5 = 2716, 年化收益率: 0.1373794553092869

第215次尝试:a1 = 4919, a2 = 7744, a3 = 5490, a4 = 758, a5 = 8588, 年化收益率: 0.15836815832849596

第216次尝试:a1 = 5887, a2 = 9296, a3 = 2993, a4 = 8538, a5 = 8790, 年化收益率: 0.15836815832849596

第217次尝试:a1 = 6282, a2 = 9231, a3 = 9857, a4 = 7119, a5 = 6010, 年化收益率: 0.13382638318656995

第218次尝试:a1 = 3783, a2 = 8745, a3 = 9321, a4 = 6262, a5 = 2461, 年化收益率: 0.1294917268415062

第219次尝试:a1 = 865, a2 = 7354, a3 = 3735, a4 = 6170, a5 = 2753, 年化收益率: 0.23345760139710942

第220次尝试:a1 = 2727, a2 = 4484, a3 = 8325, a4 = 8915, a5 = 5288, 年化收益率: 0.1373794553092869

第221次尝试:a1 = 1109, a2 = 7518, a3 = 3858, a4 = 9999, a5 = 8366, 年化收益率: 0.1373794553092869

第222次尝试:a1 = 9182, a2 = 9964, a3 = 7827, a4 = 6795, a5 = 7340, 年化收益率: 0.13382638318656995

第223次尝试:a1 = 4461, a2 = 5049, a3 = 4163, a4 = 4113, a5 = 2525, 年化收益率: 0.1682258205669068

第224次尝试:a1 = 3871, a2 = 9740, a3 = 5741, a4 = 5400, a5 = 3793, 年化收益率: 0.118102343786581

第225次尝试:a1 = 2729, a2 = 8925, a3 = 5414, a4 = 7871, a5 = 3414, 年化收益率: 0.23345760139710942

第226次尝试:a1 = 1443, a2 = 804, a3 = 5655, a4 = 7469, a5 = 8390, 年化收益率: 0.12027153992784023

第227次尝试:a1 = 3472, a2 = 4956, a3 = 356, a4 = 8440, a5 = 1376, 年化收益率: 0.2922775362888511

第228次尝试:a1 = 1868, a2 = 1875, a3 = 7118, a4 = 3599, a5 = 6509, 年化收益率: 0.1583681583284961

第229次尝试:a1 = 2805, a2 = 4630, a3 = 1070, a4 = 9807, a5 = 7942, 年化收益率: 0.1373794553092869

第230次尝试:a1 = 4135, a2 = 693, a3 = 9617, a4 = 8308, a5 = 647, 年化收益率: 0.4830860822153553

第231次尝试:a1 = 5789, a2 = 4204, a3 = 1173, a4 = 6797, a5 = 2910, 年化收益率: 0.24998233557695076

第232次尝试:a1 = 992, a2 = 2162, a3 = 6634, a4 = 9096, a5 = 8664, 年化收益率: 0.1202715399278403

第233次尝试:a1 = 7382, a2 = 3697, a3 = 125, a4 = 1942, a5 = 7073, 年化收益率: 0.1583681583284961

第234次尝试:a1 = 1661, a2 = 3568, a3 = 5425, a4 = 4532, a5 = 7727, 年化收益率: 0.1583681583284961

第235次尝试:a1 = 1870, a2 = 8955, a3 = 7149, a4 = 6168, a5 = 1640, 年化收益率: 0.17810605319579328

第236次尝试:a1 = 8609, a2 = 8392, a3 = 2546, a4 = 1463, a5 = 317, 年化收益率: 0.16832369587909657

第237次尝试:a1 = 2257, a2 = 6248, a3 = 5478, a4 = 3051, a5 = 7340, 年化收益率: 0.15836815832849596

第238次尝试:a1 = 2122, a2 = 3311, a3 = 3435, a4 = 5292, a5 = 9952, 年化收益率: 0.15836815832849596

第239次尝试:a1 = 559, a2 = 9375, a3 = 4573, a4 = 4483, a5 = 3527, 年化收益率: 0.118102343786581

第240次尝试:a1 = 2275, a2 = 4530, a3 = 9581, a4 = 337, a5 = 6165, 年化收益率: 0.15836815832849596

第241次尝试:a1 = 9503, a2 = 9533, a3 = 7567, a4 = 4758, a5 = 1635, 年化收益率: 0.1294917268415062

第242次尝试:a1 = 2827, a2 = 8224, a3 = 1023, a4 = 1406, a5 = 4973, 年化收益率: 0.13382638318656995

第243次尝试:a1 = 8560, a2 = 9905, a3 = 4156, a4 = 8408, a5 = 1235, 年化收益率: 0.21279957585200993

第244次尝试:a1 = 5623, a2 = 736, a3 = 3484, a4 = 3445, a5 = 9901, 年化收益率: 0.0689196889801249

第245次尝试:a1 = 5739, a2 = 177, a3 = 6335, a4 = 7738, a5 = 9554, 年化收益率: 0.07429863530439068

第246次尝试:a1 = 3477, a2 = 7442, a3 = 6680, a4 = 1418, a5 = 1869, 年化收益率: 0.1294917268415062

第247次尝试:a1 = 9554, a2 = 1641, a3 = 9925, a4 = 9297, a5 = 2081, 年化收益率: 0.3039363634614023

第248次尝试:a1 = 7883, a2 = 1781, a3 = 9272, a4 = 1211, a5 = 3072, 年化收益率: 0.14799967941832176

第249次尝试:a1 = 6615, a2 = 8154, a3 = 6567, a4 = 7482, a5 = 5711, 年化收益率: 0.13382638318656995

第250次尝试:a1 = 7823, a2 = 9551, a3 = 638, a4 = 2405, a5 = 2847, 年化收益率: 0.18387198584947362

第251次尝试:a1 = 9348, a2 = 2415, a3 = 6436, a4 = 5158, a5 = 7849, 年化收益率: 0.1583681583284961

第252次尝试:a1 = 2904, a2 = 4201, a3 = 899, a4 = 8126, a5 = 4957, 年化收益率: 0.1373794553092869

第253次尝试:a1 = 5508, a2 = 1104, a3 = 5867, a4 = 2544, a5 = 830, 年化收益率: 0.16064108789298542

第254次尝试:a1 = 8799, a2 = 2404, a3 = 8507, a4 = 1225, a5 = 4477, 年化收益率: 0.15836815832849596

第255次尝试:a1 = 5725, a2 = 6896, a3 = 8655, a4 = 6332, a5 = 2233, 年化收益率: 0.12318816936113525

第256次尝试:a1 = 4094, a2 = 9808, a3 = 9633, a4 = 5154, a5 = 7156, 年化收益率: 0.13382638318656995

第257次尝试:a1 = 7622, a2 = 7397, a3 = 1678, a4 = 5888, a5 = 9602, 年化收益率: 0.15836815832849596

第258次尝试:a1 = 9122, a2 = 9738, a3 = 8486, a4 = 4520, a5 = 8191, 年化收益率: 0.13382638318656995

第259次尝试:a1 = 7828, a2 = 362, a3 = 4233, a4 = 647, a5 = 376, 年化收益率: 0.10667787035083437

第260次尝试:a1 = 8164, a2 = 1846, a3 = 205, a4 = 4698, a5 = 9386, 年化收益率: 0.1490343513874224

第261次尝试:a1 = 2782, a2 = 8772, a3 = 6004, a4 = 9464, a5 = 5526, 年化收益率: 0.11174583917034087

第262次尝试:a1 = 6532, a2 = 9050, a3 = 8652, a4 = 443, a5 = 2925, 年化收益率: 0.12318816936113525

第263次尝试:a1 = 3448, a2 = 2492, a3 = 805, a4 = 420, a5 = 8609, 年化收益率: 0.11520264925873801

第264次尝试:a1 = 1881, a2 = 912, a3 = 3910, a4 = 421, a5 = 4309, 年化收益率: 0.11520264925873801

第265次尝试:a1 = 54, a2 = 7000, a3 = 3952, a4 = 4052, a5 = 3428, 年化收益率: 0.12270861340298482

第266次尝试:a1 = 8344, a2 = 1463, a3 = 285, a4 = 1449, a5 = 1246, 年化收益率: 0.13382638318657

第267次尝试:a1 = 2470, a2 = 8995, a3 = 5632, a4 = 8164, a5 = 4442, 年化收益率: 0.23345760139710944

第268次尝试:a1 = 4580, a2 = 3859, a3 = 7815, a4 = 3798, a5 = 9668, 年化收益率: 0.1583681583284961

第269次尝试:a1 = 7167, a2 = 8312, a3 = 887, a4 = 9924, a5 = 8342, 年化收益率: 0.15836815832849596

第270次尝试:a1 = 278, a2 = 2896, a3 = 7760, a4 = 2023, a5 = 8994, 年化收益率: 0.1583681583284961

第271次尝试:a1 = 5484, a2 = 1436, a3 = 1789, a4 = 6525, a5 = 9947, 年化收益率: 0.1490343513874224

第272次尝试:a1 = 7348, a2 = 7316, a3 = 2054, a4 = 8758, a5 = 9967, 年化收益率: 0.15836815832849596

第273次尝试:a1 = 616, a2 = 3337, a3 = 1975, a4 = 8556, a5 = 5571, 年化收益率: 0.1373794553092869

第274次尝试:a1 = 7934, a2 = 4732, a3 = 5596, a4 = 1199, a5 = 5023, 年化收益率: 0.15836815832849596

第275次尝试:a1 = 8126, a2 = 136, a3 = 8155, a4 = 9738, a5 = 234, 年化收益率: 0.47137224625425933

第276次尝试:a1 = 7735, a2 = 325, a3 = 8592, a4 = 4378, a5 = 8096, 年化收益率: 0.11520264925873801

第277次尝试:a1 = 1131, a2 = 286, a3 = 6436, a4 = 4257, a5 = 2506, 年化收益率: 0.22476058759053177

第278次尝试:a1 = 9222, a2 = 8253, a3 = 2062, a4 = 5337, a5 = 9140, 年化收益率: 0.15836815832849596

第279次尝试:a1 = 5860, a2 = 7156, a3 = 5812, a4 = 5321, a5 = 5673, 年化收益率: 0.13382638318656995

第280次尝试:a1 = 73, a2 = 4205, a3 = 182, a4 = 4558, a5 = 5490, 年化收益率: 0.15836815832849596

第281次尝试:a1 = 5051, a2 = 1501, a3 = 4074, a4 = 449, a5 = 6916, 年化收益率: 0.11520264925873794

第282次尝试:a1 = 6813, a2 = 8417, a3 = 890, a4 = 6792, a5 = 8061, 年化收益率: 0.15836815832849596

第283次尝试:a1 = 7164, a2 = 4987, a3 = 9922, a4 = 9787, a5 = 6832, 年化收益率: 0.1373794553092869

第284次尝试:a1 = 3611, a2 = 8068, a3 = 1369, a4 = 3227, a5 = 7185, 年化收益率: 0.15836815832849596

第285次尝试:a1 = 2861, a2 = 7483, a3 = 5375, a4 = 7076, a5 = 6615, 年化收益率: 0.13382638318656995

第286次尝试:a1 = 1012, a2 = 1958, a3 = 6611, a4 = 5833, a5 = 4263, 年化收益率: 0.1373794553092869

第287次尝试:a1 = 9214, a2 = 6823, a3 = 8444, a4 = 272, a5 = 851, 年化收益率: 0.14672081660025993

第288次尝试:a1 = 3343, a2 = 4939, a3 = 580, a4 = 1911, a5 = 1838, 年化收益率: 0.18387198584947362

第289次尝试:a1 = 2870, a2 = 9889, a3 = 2245, a4 = 84, a5 = 6646, 年化收益率: 0.13382638318656995

第290次尝试:a1 = 3816, a2 = 9618, a3 = 3879, a4 = 6878, a5 = 3355, 年化收益率: 0.16822582056690674

第291次尝试:a1 = 3056, a2 = 2426, a3 = 7772, a4 = 999, a5 = 3282, 年化收益率: 0.14799967941832176

第292次尝试:a1 = 5903, a2 = 349, a3 = 5645, a4 = 217, a5 = 5070, 年化收益率: 0.11520264925873801

第293次尝试:a1 = 8653, a2 = 3409, a3 = 8994, a4 = 8140, a5 = 9342, 年化收益率: 0.1583681583284961

第294次尝试:a1 = 2387, a2 = 6518, a3 = 1243, a4 = 576, a5 = 6208, 年化收益率: 0.15836815832849596

第295次尝试:a1 = 7162, a2 = 1721, a3 = 7745, a4 = 7604, a5 = 4664, 年化收益率: 0.1202715399278403

第296次尝试:a1 = 7302, a2 = 8082, a3 = 9781, a4 = 734, a5 = 9305, 年化收益率: 0.15836815832849596

第297次尝试:a1 = 9632, a2 = 4184, a3 = 7675, a4 = 7001, a5 = 6275, 年化收益率: 0.15836815832849596

第298次尝试:a1 = 574, a2 = 2281, a3 = 8978, a4 = 4945, a5 = 2176, 年化收益率: 0.1967233528739258

第299次尝试:a1 = 9159, a2 = 1865, a3 = 3143, a4 = 8836, a5 = 675, 年化收益率: 0.365643651184063

第300次尝试:a1 = 6998, a2 = 9874, a3 = 9184, a4 = 5234, a5 = 8924, 年化收益率: 0.13382638318657

第301次尝试:a1 = 9302, a2 = 3678, a3 = 2052, a4 = 5861, a5 = 7434, 年化收益率: 0.1583681583284961

第302次尝试:a1 = 7051, a2 = 2981, a3 = 8075, a4 = 7272, a5 = 7121, 年化收益率: 0.1583681583284961

第303次尝试:a1 = 216, a2 = 8782, a3 = 2533, a4 = 7512, a5 = 4484, 年化收益率: 0.19144200499304892

第304次尝试:a1 = 3427, a2 = 3417, a3 = 1240, a4 = 7404, a5 = 8482, 年化收益率: 0.1583681583284961

第305次尝试:a1 = 1587, a2 = 77, a3 = 1929, a4 = 7505, a5 = 5597, 年化收益率: 0.24598761432318417

第306次尝试:a1 = 8583, a2 = 9831, a3 = 6249, a4 = 8020, a5 = 7412, 年化收益率: 0.13382638318656995

第307次尝试:a1 = 3503, a2 = 756, a3 = 805, a4 = 2306, a5 = 983, 年化收益率: 0.2052900106896628

第308次尝试:a1 = 9023, a2 = 6839, a3 = 1534, a4 = 1079, a5 = 4097, 年化收益率: 0.13382638318656995

第309次尝试:a1 = 7050, a2 = 1455, a3 = 8038, a4 = 1011, a5 = 9593, 年化收益率: 0.11520264925873801

第310次尝试:a1 = 227, a2 = 1948, a3 = 4884, a4 = 4757, a5 = 6388, 年化收益率: 0.1583681583284961

第311次尝试:a1 = 2609, a2 = 5727, a3 = 7576, a4 = 4082, a5 = 6015, 年化收益率: 0.15836815832849596

第312次尝试:a1 = 7924, a2 = 8505, a3 = 8954, a4 = 2828, a5 = 315, 年化收益率: 0.14672081660026004

第313次尝试:a1 = 969, a2 = 6912, a3 = 6924, a4 = 4095, a5 = 9853, 年化收益率: 0.1583681583284961

第314次尝试:a1 = 4255, a2 = 2077, a3 = 3033, a4 = 8721, a5 = 4590, 年化收益率: 0.2849632570330993

第315次尝试:a1 = 8434, a2 = 5815, a3 = 5944, a4 = 3563, a5 = 3837, 年化收益率: 0.13382638318656995

第316次尝试:a1 = 3192, a2 = 2391, a3 = 3114, a4 = 4388, a5 = 1490, 年化收益率: 0.24998233557695063

第317次尝试:a1 = 2980, a2 = 1559, a3 = 3253, a4 = 5144, a5 = 1478, 年化收益率: 0.2976499102585559

第318次尝试:a1 = 8053, a2 = 6174, a3 = 2557, a4 = 9327, a5 = 8055, 年化收益率: 0.15836815832849596

第319次尝试:a1 = 2365, a2 = 9314, a3 = 1896, a4 = 1928, a5 = 9193, 年化收益率: 0.15836815832849596

第320次尝试:a1 = 3844, a2 = 1071, a3 = 2158, a4 = 9835, a5 = 26, 年化收益率: 0.4413070549523621

第321次尝试:a1 = 2195, a2 = 4580, a3 = 7197, a4 = 8401, a5 = 2444, 年化收益率: 0.2941758092252983

第322次尝试:a1 = 2771, a2 = 1110, a3 = 6975, a4 = 2083, a5 = 1376, 年化收益率: 0.13597888344869663

第323次尝试:a1 = 7965, a2 = 2691, a3 = 9822, a4 = 6733, a5 = 9116, 年化收益率: 0.1583681583284961

第324次尝试:a1 = 4658, a2 = 882, a3 = 8560, a4 = 7601, a5 = 6335, 年化收益率: 0.1202715399278403

第325次尝试:a1 = 2734, a2 = 8288, a3 = 7091, a4 = 4652, a5 = 6578, 年化收益率: 0.13382638318656995

第326次尝试:a1 = 689, a2 = 963, a3 = 4101, a4 = 7191, a5 = 9601, 年化收益率: 0.1490343513874224

第327次尝试:a1 = 4294, a2 = 2581, a3 = 3224, a4 = 5733, a5 = 9030, 年化收益率: 0.14903435138742246

第328次尝试:a1 = 3820, a2 = 6374, a3 = 1104, a4 = 355, a5 = 9316, 年化收益率: 0.1583681583284961

第329次尝试:a1 = 9999, a2 = 3451, a3 = 958, a4 = 4087, a5 = 3692, 年化收益率: 0.15836815832849596

第330次尝试:a1 = 6794, a2 = 5290, a3 = 3447, a4 = 3342, a5 = 7113, 年化收益率: 0.15836815832849596

第331次尝试:a1 = 3013, a2 = 680, a3 = 9337, a4 = 6187, a5 = 8511, 年化收益率: 0.1490343513874224

第332次尝试:a1 = 6222, a2 = 6282, a3 = 5724, a4 = 1094, a5 = 1976, 年化收益率: 0.12318816936113525

第333次尝试:a1 = 5029, a2 = 189, a3 = 7575, a4 = 9554, a5 = 9431, 年化收益率: 0.12027153992784023

第334次尝试:a1 = 5951, a2 = 8193, a3 = 7264, a4 = 3341, a5 = 3639, 年化收益率: 0.11810234378658115

第335次尝试:a1 = 8550, a2 = 1219, a3 = 4173, a4 = 2620, a5 = 9506, 年化收益率: 0.11520264925873801

第336次尝试:a1 = 9514, a2 = 4705, a3 = 9490, a4 = 6372, a5 = 8173, 年化收益率: 0.1583681583284961

第337次尝试:a1 = 6857, a2 = 7627, a3 = 4681, a4 = 4860, a5 = 8627, 年化收益率: 0.15836815832849596

第338次尝试:a1 = 6503, a2 = 3013, a3 = 4632, a4 = 9616, a5 = 768, 年化收益率: 0.43727176292925185

第339次尝试:a1 = 4638, a2 = 4175, a3 = 4409, a4 = 4199, a5 = 6553, 年化收益率: 0.1583681583284961

第340次尝试:a1 = 4633, a2 = 5137, a3 = 5316, a4 = 4743, a5 = 2283, 年化收益率: 0.11810234378658115

第341次尝试:a1 = 5285, a2 = 6623, a3 = 3159, a4 = 7328, a5 = 2754, 年化收益率: 0.18336736742042417

第342次尝试:a1 = 1554, a2 = 9679, a3 = 1859, a4 = 4454, a5 = 5567, 年化收益率: 0.13382638318656995

第343次尝试:a1 = 7801, a2 = 9396, a3 = 3371, a4 = 1598, a5 = 7104, 年化收益率: 0.13382638318656995

第344次尝试:a1 = 7467, a2 = 340, a3 = 8404, a4 = 5823, a5 = 5607, 年化收益率: 0.1202715399278403

第345次尝试:a1 = 1074, a2 = 270, a3 = 157, a4 = 4572, a5 = 8603, 年化收益率: 0.0261004348113588

第346次尝试:a1 = 4967, a2 = 8006, a3 = 7887, a4 = 1502, a5 = 1418, 年化收益率: 0.1294917268415062

第347次尝试:a1 = 4671, a2 = 2741, a3 = 6481, a4 = 3589, a5 = 4991, 年化收益率: 0.1583681583284961

第348次尝试:a1 = 716, a2 = 9820, a3 = 5691, a4 = 2000, a5 = 1821, 年化收益率: 0.1294917268415062

第349次尝试:a1 = 3142, a2 = 9797, a3 = 5817, a4 = 8379, a5 = 9661, 年化收益率: 0.15836815832849596

第350次尝试:a1 = 6143, a2 = 1780, a3 = 9381, a4 = 1768, a5 = 886, 年化收益率: 0.17407072533488657

第351次尝试:a1 = 5108, a2 = 7336, a3 = 2624, a4 = 7873, a5 = 891, 年化收益率: 0.3291337756898447

第352次尝试:a1 = 3363, a2 = 1662, a3 = 2375, a4 = 5102, a5 = 5024, 年化收益率: 0.1202715399278403

第353次尝试:a1 = 8325, a2 = 6573, a3 = 7434, a4 = 211, a5 = 8771, 年化收益率: 0.15836815832849596

第354次尝试:a1 = 498, a2 = 6616, a3 = 4012, a4 = 3012, a5 = 1144, 年化收益率: 0.17810605319579328

第355次尝试:a1 = 82, a2 = 4389, a3 = 2378, a4 = 3375, a5 = 226, 年化收益率: 0.24362568031142048

第356次尝试:a1 = 5559, a2 = 6539, a3 = 3546, a4 = 6545, a5 = 7358, 年化收益率: 0.15836815832849596

第357次尝试:a1 = 6954, a2 = 5549, a3 = 9162, a4 = 1183, a5 = 9388, 年化收益率: 0.1583681583284961

第358次尝试:a1 = 5378, a2 = 2689, a3 = 3187, a4 = 9592, a5 = 8801, 年化收益率: 0.1202715399278403

第359次尝试:a1 = 2865, a2 = 919, a3 = 177, a4 = 5189, a5 = 6254, 年化收益率: 0.07429863530439068

第360次尝试:a1 = 5532, a2 = 9476, a3 = 6590, a4 = 2829, a5 = 6363, 年化收益率: 0.13382638318656995

第361次尝试:a1 = 4213, a2 = 4328, a3 = 4049, a4 = 6134, a5 = 5445, 年化收益率: 0.15836815832849596

第362次尝试:a1 = 1475, a2 = 358, a3 = 2209, a4 = 7571, a5 = 647, 年化收益率: 0.4413070549523621

第363次尝试:a1 = 4363, a2 = 4374, a3 = 820, a4 = 7538, a5 = 2234, 年化收益率: 0.29417580922529835

第364次尝试:a1 = 1837, a2 = 7632, a3 = 8080, a4 = 6035, a5 = 7494, 年化收益率: 0.15836815832849596

第365次尝试:a1 = 1104, a2 = 6056, a3 = 1672, a4 = 9392, a5 = 2984, 年化收益率: 0.2941758092252983

第366次尝试:a1 = 3767, a2 = 6128, a3 = 4038, a4 = 7338, a5 = 7187, 年化收益率: 0.15836815832849596

第367次尝试:a1 = 349, a2 = 9035, a3 = 6454, a4 = 8536, a5 = 8128, 年化收益率: 0.13382638318657

第368次尝试:a1 = 5258, a2 = 2550, a3 = 1270, a4 = 5443, a5 = 6864, 年化收益率: 0.15836815832849596

第369次尝试:a1 = 1670, a2 = 2942, a3 = 6928, a4 = 4782, a5 = 8528, 年化收益率: 0.1583681583284961

第370次尝试:a1 = 8880, a2 = 4405, a3 = 9605, a4 = 242, a5 = 2523, 年化收益率: 0.13178554618743804

第371次尝试:a1 = 6948, a2 = 4530, a3 = 7029, a4 = 3706, a5 = 917, 年化收益率: 0.1294917268415062

第372次尝试:a1 = 4165, a2 = 5969, a3 = 5116, a4 = 3970, a5 = 4625, 年化收益率: 0.13382638318656995

第373次尝试:a1 = 8047, a2 = 9212, a3 = 1016, a4 = 1940, a5 = 6029, 年化收益率: 0.13382638318656995

第374次尝试:a1 = 7757, a2 = 7245, a3 = 9873, a4 = 5234, a5 = 7791, 年化收益率: 0.15836815832849596

第375次尝试:a1 = 7762, a2 = 5675, a3 = 3463, a4 = 5146, a5 = 2254, 年化收益率: 0.16822582056690674

第376次尝试:a1 = 9281, a2 = 4852, a3 = 4707, a4 = 2808, a5 = 170, 年化收益率: 0.14672081660026004

第377次尝试:a1 = 2070, a2 = 3026, a3 = 1172, a4 = 1383, a5 = 3151, 年化收益率: 0.15836815832849596

第378次尝试:a1 = 3629, a2 = 2972, a3 = 7964, a4 = 1225, a5 = 5600, 年化收益率: 0.1583681583284961

第379次尝试:a1 = 2496, a2 = 473, a3 = 8413, a4 = 6390, a5 = 7507, 年化收益率: 0.12027153992784023

第380次尝试:a1 = 3518, a2 = 4646, a3 = 1971, a4 = 8574, a5 = 6393, 年化收益率: 0.1373794553092869

第381次尝试:a1 = 3796, a2 = 5079, a3 = 452, a4 = 6843, a5 = 8237, 年化收益率: 0.1583681583284961

第382次尝试:a1 = 8737, a2 = 879, a3 = 5023, a4 = 3336, a5 = 7518, 年化收益率: 0.11520264925873801

第383次尝试:a1 = 3366, a2 = 2999, a3 = 2013, a4 = 8447, a5 = 7657, 年化收益率: 0.1202715399278403

第384次尝试:a1 = 1433, a2 = 6152, a3 = 3172, a4 = 4139, a5 = 287, 年化收益率: 0.21154564596929648

第385次尝试:a1 = 5113, a2 = 7582, a3 = 8760, a4 = 3811, a5 = 5059, 年化收益率: 0.12270861340298482

第386次尝试:a1 = 1006, a2 = 6531, a3 = 6851, a4 = 473, a5 = 8807, 年化收益率: 0.1583681583284961

第387次尝试:a1 = 5159, a2 = 2677, a3 = 8561, a4 = 3596, a5 = 5096, 年化收益率: 0.1583681583284961

第388次尝试:a1 = 3811, a2 = 877, a3 = 4170, a4 = 8160, a5 = 5313, 年化收益率: 0.21044251479737147

第389次尝试:a1 = 6567, a2 = 789, a3 = 1798, a4 = 3910, a5 = 8808, 年化收益率: 0.0689196889801249

第390次尝试:a1 = 949, a2 = 2797, a3 = 5774, a4 = 7988, a5 = 2441, 年化收益率: 0.2976499102585559

第391次尝试:a1 = 3910, a2 = 6668, a3 = 3711, a4 = 592, a5 = 6922, 年化收益率: 0.15836815832849596

第392次尝试:a1 = 7395, a2 = 6762, a3 = 2434, a4 = 4258, a5 = 568, 年化收益率: 0.19463868117829

第393次尝试:a1 = 829, a2 = 5982, a3 = 1690, a4 = 7833, a5 = 136, 年化收益率: 0.3291337756898447

第394次尝试:a1 = 3863, a2 = 4233, a3 = 3856, a4 = 4640, a5 = 9647, 年化收益率: 0.1583681583284961

第395次尝试:a1 = 4999, a2 = 1691, a3 = 694, a4 = 5134, a5 = 1554, 年化收益率: 0.297649910258556

